   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: NAMIBIA

   Station: WINDHOEK

   Coordinates:

   Latitude =22DEG34'S

   Longitude =17DEG06'E

   Elevation = 1728

   WMO Identifier: 68110

   Year 1975

   +------------------------------------------------------------------------+
   | DATE|   JAN|F|   FEB|F|   MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    1|  2546|0|  3358|0|  2700|0| 2353|0| 2114|0| 1587|0| 1733|0| 1863|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    2|  2751|0|  3354|0|  1821|0| 2223|0| 1691|0| 1717|0| 1691|0| 1951|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    3|  3349|0|  3140|0|  2035|0| 1654|0|  758|0| 1557|0| 1361|0| 2064|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    4|  3433|0|  2692|0|  1511|0| 2286|0| 2110|0| 1800|0| 1453|0| 1880|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    5|  2625|0|   766|0|  1386|0| 1130|0| 1746|0| 1813|0| 1742|0| 1926|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    6|  2227|0|  2943|0|  1901|0| 2470|0| 1248|0|  950|0| 1855|0| 1980|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    7|  2114|0|  3144|0|  1252|0| 2533|0| 2089|0| 1817|0| 1859|0| 2039|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    8|  2700|0|  1779|0|  1357|0| 1976|0| 2114|0| 1859|0| 1901|0| 2043|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    9|  3178|0|  2818|0|  2843|0|  992|0| 2064|0| 1876|0| 1938|0| 2064|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   10|  2981|0|  3136|0|  2592|0| 2039|0| 2052|0| 1821|0| 1537|0| 2139|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   11|  3228|0|  3215|0|  1926|0| 2474|0| 2089|0| 1851|0| 1738|0| 2031|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   12|  2106|0|  3199|0|  1202|0| 2152|0| 2089|0| 1805|0| 1457|0| 2005|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   13|  1629|0|  3178|0|  1687|0| 2265|0| 2081|0| 1813|0| 1524|0| 2047|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   14|  2751|0|  3077|0|  1712|0| 2106|0| 2085|0| 1809|0| 1775|0| 2303|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   15|  2232|0|  2713|0|  1800|0| 2382|0| 2077|0| 1796|0| 1700|0| 2252|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   16|  2223|0|  2726|0|  2864|0| 2366|0| 1980|0| 1767|0| 1541|0| 2177|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   17|  2244|0|  2479|0|  2788|0| 2311|0| 2064|0| 1779|0| 1800|0| 2148|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   18|  2014|0|  2872|0|  2650|0| 2278|0| 2060|0| 1800|0| 1930|0| 1930|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   19|  2068|0|  3056|0|  1880|0| 2165|0| 1993|0| 1809|0| 1930|0| 1758|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   20|  2822|0|  2855|0|  2583|0| 2190|0| 1997|0| 1779|0| 1938|0| 1947|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   21|  2148|0|  2240|0|  2533|0| 1955|0| 1976|0| 1796|0| 1926|0| 2119|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   22|  2395|0|  1926|0|  2579|0| 1704|0| 1943|0| 1758|0| 1926|0| 2135|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   23|  3215|0|  1972|0|  2692|0| 1499|0| 1817|0| 1738|0| 1968|0| 2089|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   24|  3023|0|  2412|0|  2709|0| 2227|0| 1913|0| 1784|0| 1926|0| 2139|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   25|  2273|0|     -|2|  2659|0| 2123|0| 1951|0| 1763|0| 1754|0| 2202|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   26|  2403|0|  2010|0|  1792|0| 2127|0| 1964|0| 1742|0| 1813|0| 2005|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   27|  2232|0|  1717|0|  1583|0| 2077|0| 1922|0| 1704|0| 1825|0|    -|2|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   28|  1959|0|  2650|0|  1989|0| 2127|0| 1888|0| 1729|0| 1880|0|    -|2|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   29|  2964|0|     -|-|   892|0| 2139|0| 1784|0| 1691|0| 1855|0| 2123|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   30|  3019|0|     -|-|  1922|0| 2123|0| 1587|0| 1750|0| 1805|0|    -|2|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   31|  3161|0|     -|-|  1859|0|    -|-| 1771|0|    -|-| 1884|0| 2244|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |  SUM| 80013|0| 74072|0| 63699|0|62446|0|59017|0|52260|0|54965|0|63775|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   | MEAN|  2581|0|  2645|0|  2055|0| 2082|0| 1904|0| 1742|0| 1773|0| 2057|0|
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
