   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ZAIRE

   Station: LUBUMBASHI / KARAVIA

   Coordinates:

   Latitude =11DEG39'S

   Longitude =27DEG25'E

   Elevation = 1260

   WMO Identifier: 64370

   Year 1965

   +------------------------------------------------------------------------+
   |     DATE |      SEP |  F |      OCT |  F |      NOV |  F |     DEC | F |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |        1 |     2256 |  0 |     2373 |  0 |     2574 |  0 |    2285 | 0 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |        2 |     2214 |  0 |     2348 |  0 |     2152 |  0 |    1800 | 0 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |        3 |     2038 |  0 |     1343 |  0 |     1620 |  0 |    1084 | 0 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |        4 |     1971 |  0 |     2131 |  0 |     1088 |  0 |    1452 | 0 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |        5 |     1486 |  0 |      594 |  0 |     1611 |  0 |    1762 | 0 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |        6 |      695 |  0 |     1561 |  0 |     1653 |  0 |     494 | 0 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |        7 |     1557 |  0 |     2415 |  0 |      992 |  0 |    1419 | 0 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |        8 |     1737 |  0 |     2285 |  0 |     1431 |  0 |    1130 | 0 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |        9 |     2156 |  0 |     2001 |  0 |     1289 |  0 |    1377 | 0 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |       10 |     2352 |  0 |     1469 |  0 |     2290 |  0 |    1327 | 0 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |       11 |     2386 |  0 |     2432 |  0 |     1854 |  0 |    1189 | 0 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |       12 |     2344 |  0 |     2507 |  0 |     1645 |  0 |    1980 | 0 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |       13 |     2390 |  0 |     2315 |  0 |     1750 |  0 |       - | 2 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |       14 |     2432 |  0 |     2474 |  0 |     2394 |  0 |    2059 | 0 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |       15 |     2281 |  0 |     2528 |  0 |      883 |  0 |    2528 | 0 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |       16 |     2294 |  0 |     2470 |  0 |     1666 |  0 |    1168 | 0 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |       17 |     2587 |  0 |     2294 |  0 |     2210 |  0 |    1431 | 0 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |       18 |     2558 |  0 |     1766 |  0 |     2671 |  0 |    1498 | 0 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |       19 |     2449 |  0 |     1708 |  0 |     2507 |  0 |    1904 | 0 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |       20 |     2348 |  0 |     1733 |  0 |     2528 |  0 |    1695 | 0 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |       21 |     2382 |  0 |     2076 |  0 |     2541 |  0 |    2440 | 0 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |       22 |     2319 |  0 |     2574 |  0 |     1473 |  0 |    1946 | 0 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |       23 |     2273 |  0 |     2662 |  0 |     1674 |  0 |    1172 | 0 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |       24 |     2365 |  0 |     2579 |  0 |     2403 |  0 |    2265 | 0 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |       25 |     2160 |  0 |     2223 |  0 |     2235 |  0 |    2072 | 0 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |       26 |     1808 |  0 |     2361 |  0 |     1159 |  0 |    1607 | 0 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |       27 |     1913 |  0 |     2474 |  0 |     2369 |  0 |    1314 | 0 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |       28 |     2495 |  0 |     2549 |  0 |     2219 |  0 |    1570 | 0 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |       29 |     2687 |  0 |     2666 |  0 |     1243 |  0 |    2248 | 0 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |       30 |     2424 |  0 |     2566 |  0 |     1293 |  0 |    1452 | 0 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |       31 |        - |  - |     2570 |  0 |        - |  - |    1875 | 0 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |      SUM |    65340 |  0 |    68045 |  0 |    55410 |  0 |   51181 | 0 |
   |----------+----------+----+----------+----+----------+----+---------+---|
   |     MEAN |     2178 |  0 |     2195 |  0 |     1847 |  0 |    1651 | 0 |
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
