   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: NAMPULA

   Coordinates:

   Latitude =15DEG06'S

   Longitude =39DEG17'E

   Elevation = 433

   WMO Identifier: 67237

   Year 1982

+------------------------------------------------------------------------------------+
|DATE|  JAN|F|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  20| 1873|0| 2358|0| 2419|0| 1903|0|  922|0| 1207|0| 1880|0| 2215|0| 2357|0| 2521|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  21| 1458|0| 1891|0| 2103|0| 2194|0| 1865|0| 1237|0| 1758|0| 2190|0| 2638|0| 2361|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  22| 2669|0| 2868|0| 2008|0| 2301|0| 1913|0| 1272|0| 1524|0| 2349|0| 1997|0| 1248|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  23| 1268|0| 2275|0| 2133|0|    -|2| 1285|0| 1913|0|  984|0| 1599|0| 2060|0|  720|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  24| 2068|0| 2362|0| 1852|0|    -|2| 1644|0| 1917|0| 1566|0| 2324|0| 2483|0| 1675|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  25| 2020|0| 2764|0| 2099|0|    -|2| 1852|0| 1891|0| 1955|0| 2094|0| 2479|0| 2646|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  26| 1614|0| 2821|0| 1956|0| 2228|0| 1956|0| 1925|0| 1939|0| 2081|0| 2236|0| 2382|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  27| 2055|0| 1977|0| 2297|0| 2328|0| 1484|0| 1592|0| 2027|0| 1474|0| 2500|0| 2211|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  28| 1397|0| 2184|0| 2111|0| 2344|0| 1739|0| 1630|0| 2077|0| 1788|0| 2412|0| 2349|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  29| 2249|0|    -|-|  605|0| 2384|0| 1514|0| 1891|0| 1658|0| 2006|0| 2454|0| 1905|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  30| 2544|0|    -|-| 1990|0|    -|2| 1705|0| 1951|0| 1876|0| 2399|0| 2533|0| 2144|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  31| 2872|0|    -|-| 1605|0|    -|-| 1830|0|    -|-| 2144|0| 2433|0|    -|-| 2860|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
| SUM|65881|0|58290|0|66226|0|66304|1|53958|1|51378|0|50581|0|60690|0|68018|0|68801|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|MEAN| 2125|0| 2082|0| 2136|0| 2210|1| 1741|1| 1713|0| 1632|0| 1958|0| 2267|0| 2219|0|
+------------------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
