   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: KENYA

   Station: LAMU

   Coordinates:

   Latitude =2DEG16'S

   Longitude =40DEG54'E

   Elevation = 30

   WMO Identifier: 63772

   Year 1972

+--------------------------------------------------------------------------------------------+
|DATE|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|  DEC|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   1| 2029|0| 2422|0| 1994|0| 1053|0| 2041|0| 1964|0| 2217|0| 1972|0| 2118|0| 2957|0| 1861|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   2| 2281|0| 1972|0| 2182|0| 2092|0| 2148|0| 1755|0| 2203|0| 2289|0| 2323|0| 3033|0| 1994|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   3| 1964|0| 2391|0| 2260|0| 1994|0| 1874|0| 1887|0| 2225|0| 1305|0| 2170|0| 2794|0| 2135|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   4| 1810|0| 1972|0| 2246|0| 1845|0| 2161|0|  967|0| 2217|0| 1874|0| 2837|0| 2704|0| 2037|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   5| 2161|0| 2029|0| 2182|0|  920|0| 2092|0|  890|0| 2092|0| 1571|0| 1874|0| 2923|0| 1994|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   6| 2062|0| 2191|0| 1930|0| 2148|0| 1845|0| 1382|0| 2148|0| 2225|0| 1908|0| 3076|0| 2281|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   7| 2007|0| 1591|0| 1493|0| 2092|0| 1455|0| 1994|0| 2191|0| 1908|0| 2084|0| 1972|0| 2281|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   8| 1403|0| 1896|0| 1994|0| 2041|0| 2007|0|  792|0| 2062|0| 2041|0| 1712|0| 2148|0| 2302|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   9| 1994|0| 1951|0| 1930|0| 1930|0|    -|2| 1831|0| 1776|0| 2246|0| 2203|0| 2255|0| 2037|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  10| 2041|0| 2260|0| 2123|0| 1887|0|    -|2| 2161|0| 1571|0| 2302|0| 2281|0| 2234|0| 1686|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  11| 1896|0| 2029|0| 1788|0| 1493|0|  920|0| 2118|0| 2191|0|  757|0| 2323|0| 2113|0| 1917|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  12| 1874|0| 2182|0| 2015|0| 1951|0| 1391|0|  419|0| 1613|0| 2139|0| 2246|0| 2170|0| 1763|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  13| 2015|0| 2139|0| 2238|0| 2029|0| 1416|0|  920|0| 2062|0| 2084|0| 2041|0| 2135|0| 1699|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  14| 1908|0| 2250|0| 2071|0| 1677|0| 2144|0| 1964|0| 1986|0| 2281|0| 2092|0| 2105|0| 1797|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  15| 2071|0| 1053|0|  834|0| 2696|0| 2203|0| 2071|0| 2118|0| 1964|0|  624|0| 2156|0| 2071|0|
