   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: KENYA

   Station: NAIROBI / KENYATTA ARPT

   Coordinates:

   Latitude =1DEG19'S

   Longitude =36DEG55'E

   Elevation = 1624

   WMO Identifier: 63740

   Year 1977

  +----------------------------------------------------------------------------+
  |DATE|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|  DEC|F|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   1| 2088|0| 1057|0| 2213|0| 1793|0|  800|0| 1583|0| 2186|0| 1511|0| 1399|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   2| 2161|0| 2199|0| 2246|0| 1669|0| 1044|0| 1930|0| 2397|0| 1669|0| 2049|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   3| 1977|0| 2589|0| 1562|0| 1391|0| 1549|0| 1339|0| 2542|0|  873|0| 1904|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   4| 1524|0| 1622|0| 2332|0| 1571|0| 1818|0| 1904|0| 2516|0| 2213|0| 2332|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   5| 1438|0| 1549|0| 2127|0| 1853|0| 1669|0| 1930|0| 2358|0| 2358|0| 2383|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   6| 1647|0| 1939|0| 1939|0| 1524|0| 1155|0| 1939|0| 1681|0| 2015|0| 1327|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   7| 1070|0| 2234|0| 1485|0|  591|0| 1746|0|  826|0| 1660|0| 1634|0| 2516|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
