   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ANGOLA

   Station: DUNDO

   Coordinates:

   Latitude =7DEG24'S

   Longitude =20DEG49'E

   Elevation = 775

   WMO Identifier: 66152

   Year 1986

+--------------------------------------------------------------------------------+
|DATE|  MAR|F|APR|F|  MAY|F|JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|  DEC|F|
|----+-----+-+---+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   1| 1628|0|  -|-| 2231|0|  -|-| 1781|0| 1297|0| 1743|0| 1323|0| 1899|0| 2558|0|
|----+-----+-+---+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   2| 2455|0|  -|-| 2123|0|  -|-| 1741|0|  712|0| 1620|0| 1639|0| 1257|0| 1946|0|
|----+-----+-+---+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   3| 1466|0|  -|-| 2130|0|  -|-| 1623|0|  930|0|  600|0| 1557|0| 1732|0| 2092|0|
|----+-----+-+---+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   4| 1109|0|  -|-| 1949|0|  -|-| 1502|0| 1919|0| 1535|0| 1946|0| 1570|0| 1517|0|
|----+-----+-+---+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   5|  759|0|  -|-| 2036|0|  -|-| 1569|0| 1764|0| 1559|0| 2085|0| 2254|0|  813|0|
|----+-----+-+---+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   6| 1671|0|  -|-| 1504|0|  -|-| 1612|0| 1567|0| 1687|0| 2025|0| 1200|0| 1571|0|
|----+-----+-+---+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   7| 2086|0|  -|-| 1868|0|  -|-| 1731|0|  445|0| 1149|0| 2146|0| 1144|0| 1394|0|
|----+-----+-+---+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   8| 1612|0|  -|-| 2188|0|  -|-| 1763|0|  953|0| 1853|0| 1946|0|  971|0|  568|0|
|----+-----+-+---+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   9|    -|2|  -|-| 2136|0|  -|-| 1776|0| 1614|0| 2055|0| 1649|0| 1953|0| 1117|0|
|----+-----+-+---+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  10| 1888|0|  -|-| 2111|0|  -|-| 1623|0| 1572|0|  842|0| 1999|0| 1655|0| 1328|0|
|----+-----+-+---+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  11| 2275|0|  -|-| 2127|0|  -|-| 1618|0| 1553|0| 1709|0|  851|0| 1799|0| 2028|0|
|----+-----+-+---+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  12|  657|0|  -|-| 1921|0|  -|-| 1701|0| 1428|0| 1942|0| 2224|0|  622|0| 2087|0|
|----+-----+-+---+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  13| 1620|0|  -|-| 1732|0|  -|-| 1444|0| 1126|0| 1614|0| 1614|0| 2087|0|  704|0|
|----+-----+-+---+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  14| 1691|0|  -|-| 1537|0|  -|-| 1543|0| 1531|0| 2229|0|  911|0| 2175|0| 1805|0|
|----+-----+-+---+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  15| 1594|0|  -|-| 1901|0|  -|-| 1549|0| 1585|0| 2104|0| 1492|0| 1910|0| 1751|0|
|----+-----+-+---+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  16| 1813|0|  -|-| 1735|0|  -|-| 1460|0| 1590|0| 1836|0| 1971|0| 2060|0| 1922|0|
|----+-----+-+---+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  17| 1900|0|  -|-| 1957|0|  -|-| 1520|0| 1560|0| 2120|0|    -|2| 1954|0| 2267|0|
|----+-----+-+---+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  18| 1087|0|  -|-| 1799|0|  -|-| 1609|0| 1584|0| 1451|0| 2266|0| 2292|0| 1552|0|
|----+-----+-+---+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  19| 1990|0|  -|-| 1944|0|  -|-| 1747|0| 1189|0| 1739|0| 2205|0| 1737|0| 1972|0|
|----+-----+-+---+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  20| 1818|0|  -|-| 1323|0|  -|-| 1632|0| 1441|0| 1408|0| 1288|0| 1383|0| 1168|0|
|----+-----+-+---+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  21|  699|0|  -|-| 1902|0|  -|-| 1736|0| 1087|0|    -|2| 2184|0| 2111|0| 1880|0|
|----+-----+-+---+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  22| 1524|0|  -|-| 1803|0|  -|-| 1601|0| 1524|0| 1500|0| 2207|0| 2500|0| 1880|0|
|----+-----+-+---+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  23| 2590|0|  -|-| 1793|0|  -|-| 1407|0| 1550|0| 1877|0| 1009|0| 1408|0| 2137|0|
|----+-----+-+---+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  24| 2224|0|  -|-| 1591|0|  -|-| 1451|0| 1420|0| 1882|0| 1713|0| 1696|0| 1967|0|
|----+-----+-+---+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  25| 1378|0|  -|-|  508|0|  -|-| 1678|0| 1508|0| 1170|0| 1105|0| 1814|0| 1605|0|
