   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ZAIRE

   Station: BUTA

   Coordinates:

   Latitude =2DEG47'N

   Longitude =24DEG47'E

   Elevation = 450

   WMO Identifier: 64034

   Year 1989

   +------------------------------------------------------------------------+
   | DATE|   JAN|F|   FEB|F|   MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    1|  1425|0|  1605|0|  1806|0| 1656|0| 2137|0| 1810|0| 1508|0| 1370|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    2|  1584|0|  1810|0|  1873|0| 1767|0| 1756|0| 1894|0|  964|0| 1378|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    3|  1567|0|  1844|0|  1387|0| 1394|0|  574|0| 2020|0| 2078|0| 1362|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    4|  1835|0|  1860|0|  1927|0| 2025|0| 1387|0| 2011|0|  997|0| 1722|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    5|  1467|0|  1990|0|  1911|0| 2042|0| 1073|0| 1936|0| 1466|0|  989|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    6|  1902|0|  1764|0|  1881|0| 2079|0|  972|0| 1810|0| 1860|0|  938|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    7|  1902|0|  1622|0|  1756|0| 1702|0| 1387|0| 1835|0| 1328|0| 1894|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    8|  1777|0|   729|0|  1622|0| 1898|0| 1622|0|  997|0| 1785|0| 1894|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    9|  1743|0|  1605|0|  1487|0| 2099|0| 1973|0| 1073|0| 1877|0| 1006|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   10|  1911|0|  1693|0|  1927|0| 1570|0|  872|0| 1735|0| 1793|0| 1148|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   11|  1860|0|  1999|0|  1986|0| 1140|0| 1684|0| 1291|0| 1114|0| 1613|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   12|  1425|0|  2028|0|  1894|0| 2042|0| 1613|0| 2003|0| 1466|0| 1965|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   13|  1718|0|  1990|0|  1764|0| 2034|0| 1249|0| 1936|0| 1089|0| 2103|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   14|  1550|0|  1894|0|  1881|0| 2017|0| 1776|0|  758|0|  859|0| 1441|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   15|  1467|0|  1810|0|  1378|0| 1784|0| 1240|0| 1081|0| 1031|0| 1378|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   16|  1818|0|  1630|0|  1487|0| 1632|0| 1659|0| 1609|0| 1743|0| 1207|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   17|  1818|0|  2020|0|  1596|0| 1915|0| 1764|0|  511|1| 1688|0| 2020|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   18|  1672|0|  1395|0|  1856|0| 1419|0| 1852|0| 1735|0| 1688|0|  788|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   19|  1802|0|  1739|0|  1588|0|  869|0| 1965|0| 1852|0|  913|0| 1328|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   20|  1818|0|  1768|0|  1747|0| 2025|0|  771|0| 1064|0| 1802|0| 1378|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   21|  1852|0|  1827|0|  1739|0| 1554|0| 2036|0| 1844|0| 1433|0| 1818|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   22|  1886|0|  2036|0|  1894|0| 1115|0| 1479|0| 2011|0| 1697|0| 1014|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   23|  1894|0|  1927|0|  2020|0| 2009|0| 2242|0| 1726|0| 1223|0| 1764|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   24|  1944|0|  1965|0|  1563|0| 2194|0| 1588|0| 1240|0| 1542|0| 1911|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   25|  1936|0|  1973|0|  1425|0| 2054|0|  369|1| 1559|0| 1542|0| 2250|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   26|  1869|0|  1852|0|  1106|0| 1562|0|  947|0| 1827|0| 1211|0| 1022|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   27|  1680|0|  1487|0|  1684|0| 1570|0| 2028|0| 1936|0|  679|0| 2007|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   28|  2053|0|  1378|0|  1106|0| 1197|0| 2170|0| 1492|0| 1458|0| 2087|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   29|  1810|0|     -|-|  1630|0| 1521|0| 1693|0| 1844|0| 1534|0| 2145|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   30|  1688|0|     -|-|  1973|0| 1931|0| 1701|0| 1240|0| 1760|0| 1999|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   31|  1869|0|     -|-|  1257|0|    -|-| 1605|0|    -|-| 1626|0|    -|2|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |  SUM| 54542|0| 49240|0| 52151|0|51816|0|47184|0|47680|0|44754|0|48504|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
