   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: RSA

   Station: ALEXANDER BAY

   Coordinates:

   Latitude =28DEG34'S

   Longitude =16DEG32'E

   Elevation = 21

   WMO Identifier: 68406

   Year 1967

+---------------------------------------------------------------------------------------+
|DATE|  JAN|F|  FEB|F| MAR|F|APR|F|MAY|F|JUN|F|JUL|F|AUG|F|SEP|F|  OCT|F|  NOV|F|  DEC|F|
|----+-----+-+-----+-+----+-+---+-+---+-+---+-+---+-+---+-+---+-+-----+-+-----+-+-----+-|
|   1| 2261|0| 3069|0|2411|0|  -|-|  -|-|  -|-|  -|-|  -|-|  -|-|    -|2| 2733|0| 2574|0|
|----+-----+-+-----+-+----+-+---+-+---+-+---+-+---+-+---+-+---+-+-----+-+-----+-+-----+-|
|   2| 2914|0| 2943|0|2654|0|  -|-|  -|-|  -|-|  -|-|  -|-|  -|-| 2595|0| 2876|0| 3311|0|
|----+-----+-+-----+-+----+-+---+-+---+-+---+-+---+-+---+-+---+-+-----+-+-----+-+-----+-|
|   3| 2081|0| 2985|0|2537|0|  -|-|  -|-|  -|-|  -|-|  -|-|  -|-| 2445|0| 2805|0| 2964|0|
|----+-----+-+-----+-+----+-+---+-+---+-+---+-+---+-+---+-+---+-+-----+-+-----+-+-----+-|
|   4| 3102|0| 3002|0|1385|0|  -|-|  -|-|  -|-|  -|-|  -|-|  -|-| 2306|0| 2135|0| 3228|0|
|----+-----+-+-----+-+----+-+---+-+---+-+---+-+---+-+---+-+---+-+-----+-+-----+-+-----+-|
|   5| 3169|0| 2901|0| 707|0|  -|-|  -|-|  -|-|  -|-|  -|-|  -|-| 2696|0| 2625|0| 3303|0|
|----+-----+-+-----+-+----+-+---+-+---+-+---+-+---+-+---+-+---+-+-----+-+-----+-+-----+-|
|   6| 3161|0| 1993|0|2453|0|  -|-|  -|-|  -|-|  -|-|  -|-|  -|-| 2717|0|    -|2| 3257|0|
|----+-----+-+-----+-+----+-+---+-+---+-+---+-+---+-+---+-+---+-+-----+-+-----+-+-----+-|
|   7| 3148|0| 2299|0|2424|0|  -|-|  -|-|  -|-|  -|-|  -|-|  -|-| 2700|0|    -|2| 2152|0|
|----+-----+-+-----+-+----+-+---+-+---+-+---+-+---+-+---+-+---+-+-----+-+-----+-+-----+-|
|   8| 2989|0| 2721|0|2131|0|  -|-|  -|-|  -|-|  -|-|  -|-|  -|-| 2625|0| 3056|0| 3081|0|
|----+-----+-+-----+-+----+-+---+-+---+-+---+-+---+-+---+-+---+-+-----+-+-----+-+-----+-|
|   9| 3161|0| 2483|0|   -|2|  -|-|  -|-|  -|-|  -|-|  -|-|  -|-|    -|2| 3089|0| 2440|0|
|----+-----+-+-----+-+----+-+---+-+---+-+---+-+---+-+---+-+---+-+-----+-+-----+-+-----+-|
|  10| 3056|0| 2583|0|   -|2|  -|-|  -|-|  -|-|  -|-|  -|-|  -|-| 2378|0| 2909|0| 3228|0|
|----+-----+-+-----+-+----+-+---+-+---+-+---+-+---+-+---+-+---+-+-----+-+-----+-+-----+-|
|  11| 3048|0| 2646|0|   -|2|  -|-|  -|-|  -|-|  -|-|  -|-|  -|-| 2457|0| 3077|0| 3370|0|
|----+-----+-+-----+-+----+-+---+-+---+-+---+-+---+-+---+-+---+-+-----+-+-----+-+-----+-|
|  12| 2994|0| 2688|0|   -|2|  -|-|  -|-|  -|-|  -|-|  -|-|  -|-| 2851|0| 3110|0| 3357|0|
