   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ZAIRE

   Station: BOENDE

   Coordinates:

   Latitude =0DEG13'S

   Longitude =20DEG51'E

   Elevation = 375

   WMO Identifier: 64126

   Year 1989

   +------------------------------------------------------------------------+
   |   DATE|     JAN|F|     FEB|F|     MAR|F|     APR|F|     MAY|F|    JUN|F|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     20|    1747|0|     976|0|    1911|0|    1818|0|    1550|0|   1764|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     21|    1659|0|    1320|0|    2041|0|    1772|0|    2036|0|   1818|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     22|    1756|0|    1580|0|    1994|0|    2124|0|    2179|0|   1584|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     23|    1756|0|    1035|0|    1856|0|    1182|0|    1785|0|   2070|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     24|    1764|0|    1626|0|    1328|0|    2123|0|    2229|0|   2036|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     25|    1818|0|    1617|0|    2170|0|    2154|0|    1764|0|   2095|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     26|    1580|0|    1999|0|    2363|0|    2342|0|    1580|0|   1512|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     27|    1504|0|    1739|0|    1575|0|    2242|0|    1580|0|   1425|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     28|    1580|0|    1793|0|    1864|0|    2108|0|    2384|0|   1663|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     29|    1521|0|       -|-|    1232|0|    1756|0|    1999|0|    918|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     30|     951|0|       -|-|    2179|0|    1584|0|    1802|0|    830|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     31|    1085|0|       -|-|    1911|0|       -|-|    1571|0|      -|-|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |    SUM|   48200|0|   41333|0|   52330|0|   55640|0|   55150|0|  49776|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |   MEAN|    1555|0|    1476|0|    1688|0|    1855|0|    1779|0|   1659|0|
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
