   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: MANIQUENIQUE

   Coordinates:

   Latitude =24DEG46'S

   Longitude =33DEG32'E

   Elevation = 13

   WMO Identifier: No WMO index

   Year 1987

   +------------------------------------------------------------------------+
   |   DATE|     JAN|F|     FEB|F|     MAR|F|     APR|F|     MAY|F|    JUN|F|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      1|    1733|0|    2194|0|    1369|0|    1817|0|    1411|0|   1411|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      2|    1960|0|    2261|0|    1725|0|    1566|0|     930|0|   1549|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      3|    2320|0|    2269|0|    1947|0|    1512|0|    1323|0|   1135|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      4|    2412|0|    1972|0|    2094|0|    1671|0|     976|0|   1495|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      5|    2387|0|    1583|0|    1692|0|    1164|0|    1424|0|   1562|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      6|    2345|0|    2458|0|    1863|0|    1486|0|    1403|0|   1553|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      7|    2412|0|    2286|0|    1378|0|    1625|0|    1386|0|   1403|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      8|    2085|0|    2328|0|    1763|0|    1574|0|    1239|0|   1235|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      9|    1214|0|    2127|0|    1110|0|    1520|0|    1294|0|   1235|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     10|    1817|0|    2194|0|    1616|0|    1558|0|    1378|0|   1415|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     11|    1834|0|    1700|0|    1763|0|     896|0|    1386|0|   1340|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     12|    1867|0|    2014|0|    1746|0|    1097|0|    1386|0|    821|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     13|    1784|0|    2177|0|    1930|0|    1558|0|    1311|0|   1252|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     14|    2152|0|    1378|0|    2027|0|    1746|0|    1311|0|   1415|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     15|    2077|0|    2119|0|    1855|0|    1733|0|     938|0|   1394|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     16|     745|0|    2047|0|    1922|0|     502|0|    1248|0|   1537|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     17|    1742|0|    2144|0|    1281|0|    1197|0|    1227|0|   1583|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     18|    2135|0|    2336|0|     984|0|    1394|0|    1248|0|    883|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     19|    2253|0|    2366|0|    1805|0|    1181|0|     909|0|   1026|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     20|    1817|0|    2416|0|    1642|0|    1549|0|     871|0|    988|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     21|    1558|0|    2253|0|    1754|0|    1235|0|     863|0|    971|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     22|    1298|0|    2068|0|    1846|0|    1235|0|     754|0|   1177|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     23|    1742|0|    2269|0|    1666|0|    1532|0|    1017|0|   1365|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     24|    2027|0|    2202|0|    1424|0|     854|0|    1130|0|   1486|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     25|    1541|0|    2253|0|    1721|0|    1256|0|     988|0|   1273|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     26|    2236|0|    2102|0|    1641|0|    1503|0|    1089|0|    595|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     27|    2345|0|    2202|0|    1252|0|    1114|0|    1026|0|   1264|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     28|    2370|0|    2269|0|    1809|0|    1378|0|    1026|0|   1290|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     29|    1884|0|       -|-|    1859|0|    1357|0|    1118|0|   1197|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     30|    2311|0|       -|-|    1779|0|    1223|0|    1043|0|   1348|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     31|    2027|0|       -|-|    1545|0|       -|-|    1005|0|      -|-|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |    SUM|   60430|0|   59987|0|   51808|0|   41033|0|   35658|0|  38198|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |   MEAN|    1949|0|    2142|0|    1671|0|    1368|0|    1150|0|   1273|0|
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
