   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ZAMBIA

   Station: MONGU

   Coordinates:

   Latitude =15DEG15'S

   Longitude =23DEG09'E

   Elevation = 1053

   WMO Identifier: 67633

   Year 1987

   +------------------------------------------------------------------------+
   |       DATE |        OCT |    F |        NOV |    F |        DEC |    F |
   |------------+------------+------+------------+------+------------+------|
   |          1 |       3226 |    0 |          - |    2 |       2327 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          2 |          - |    2 |       3386 |    0 |       2969 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          3 |       2568 |    0 |       1572 |    0 |       1204 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          4 |       1316 |    0 |       2503 |    0 |        321 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          5 |        835 |    0 |          - |    2 |       3178 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          6 |       3161 |    0 |       3274 |    0 |       1765 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          7 |       3161 |    0 |       2519 |    0 |       1749 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          8 |       3418 |    0 |       2792 |    0 |       2118 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          9 |          - |    2 |       2648 |    0 |        995 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         10 |       2102 |    0 |       3145 |    0 |       2391 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         11 |       2295 |    0 |       3482 |    0 |       2086 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         12 |       2343 |    0 |       2953 |    0 |       1797 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         13 |       3482 |    0 |       2937 |    0 |       2905 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         14 |       3410 |    0 |       2503 |    0 |       3370 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         15 |       1749 |    0 |       2872 |    0 |       2407 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         16 |       3033 |    0 |       3306 |    0 |        770 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         17 |       2889 |    0 |       2840 |    0 |       1878 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         18 |       3178 |    0 |       3450 |    0 |       1108 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         19 |       3418 |    0 |       2022 |    0 |       2455 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         20 |       2985 |    0 |          - |    2 |       1621 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         21 |       2391 |    0 |       3514 |    0 |          - |    2 |
   |------------+------------+------+------------+------+------------+------|
   |         22 |       3161 |    0 |          - |    2 |       2889 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         23 |          - |    2 |       1829 |    0 |       2295 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         24 |       2199 |    0 |       3434 |    0 |       2536 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         25 |       3113 |    0 |       3322 |    0 |       2295 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         26 |       3049 |    0 |       3226 |    0 |       2985 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         27 |          - |    2 |       2054 |    0 |       2536 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         28 |       2519 |    0 |       2584 |    0 |       2519 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         29 |       3354 |    0 |       2343 |    0 |       2808 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         30 |          - |    2 |       1684 |    0 |       2134 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         31 |       3498 |    0 |          - |    - |       2247 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |        SUM |      85671 |    1 |      83301 |    0 |      66813 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |       MEAN |       2764 |    1 |       2777 |    0 |       2155 |    0 |
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
