   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: TETE

   Coordinates:

   Latitude =16DEG11'S

   Longitude =33DEG35'E

   Elevation = 154

   WMO Identifier: 67261

   Year 1965

   +------------------------------------------------------------------------+
   |  DATE |    AUG | F |    SEP | F |    OCT | F |    NOV | F |    DEC | F |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |     1 |   1963 | 0 |   2240 | 0 |   1851 | 0 |   2474 | 0 |   2643 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |     2 |   1920 | 0 |   2032 | 0 |   2366 | 0 |   2513 | 0 |   2764 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |     3 |   1484 | 0 |   1791 | 0 |   2175 | 0 |   2530 | 0 |   2751 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |     4 |   2016 | 0 |   1124 | 0 |    298 | 0 |   2535 | 0 |   2703 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |     5 |   2115 | 0 |   2058 | 0 |   1310 | 0 |   2297 | 0 |   2495 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |     6 |   2154 | 0 |   1951 | 0 |   2080 | 0 |   1258 | 0 |   2798 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |     7 |   2115 | 0 |   1047 | 0 |   2556 | 0 |   1077 | 0 |   2703 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |     8 |   2119 | 0 |   2275 | 0 |   2612 | 0 |   1799 | 0 |   2418 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |     9 |   1595 | 0 |   2293 | 0 |   2452 | 0 |   1466 | 0 |   2188 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    10 |   1781 | 0 |   2435 | 0 |   2335 | 0 |   2643 | 0 |   1531 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    11 |   1907 | 0 |   2331 | 0 |   2366 | 0 |   2782 | 0 |   2163 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    12 |   2145 | 0 |   2388 | 0 |   1765 | 0 |   2790 | 0 |   2353 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    13 |   1963 | 0 |   2080 | 0 |    649 | 0 |   2032 | 0 |   2872 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    14 |   2184 | 0 |   2032 | 0 |   2127 | 0 |   2517 | 0 |   2907 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    15 |   2244 | 0 |   2305 | 0 |   2746 | 0 |   1102 | 0 |   2855 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    16 |   2249 | 0 |   2283 | 0 |   2625 | 0 |   2037 | 0 |   2867 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    17 |   2193 | 0 |   2193 | 0 |   2487 | 0 |   1955 | 0 |   2543 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    18 |   2224 | 0 |   2020 | 0 |   2383 | 0 |   2586 | 0 |   1886 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    19 |   2197 | 0 |   2016 | 0 |   1825 | 0 |   2790 | 0 |   1484 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    20 |   2024 | 0 |   2175 | 0 |    393 | 0 |   2681 | 0 |   2881 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    21 |   2080 | 0 |   2258 | 0 |   1851 | 0 |   2630 | 0 |   2889 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    22 |   2058 | 0 |   2240 | 0 |   2833 | 0 |   2331 | 0 |   2686 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    23 |   2024 | 0 |   2210 | 0 |   2885 | 0 |   2768 | 0 |   2569 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    24 |   1941 | 0 |   2175 | 0 |   2811 | 0 |   1838 | 0 |   2695 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    25 |   2037 | 0 |   1929 | 0 |   2691 | 0 |   2755 | 0 |   2085 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    26 |   2007 | 0 |    168 | 0 |   2703 | 0 |   2746 | 0 |   2798 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    27 |   2050 | 0 |   1912 | 0 |   2820 | 0 |   2776 | 0 |   2920 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    28 |   2058 | 0 |   2669 | 0 |   2660 | 0 |   2608 | 0 |   2851 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    29 |   1635 | 0 |   2604 | 0 |   2505 | 0 |   2552 | 0 |   2612 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    30 |   2058 | 0 |   2530 | 0 |   2552 | 0 |   1743 | 0 |   2149 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    31 |   1609 | 0 |      - | - |   2469 | 0 |      - | - |   1479 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |   SUM |  62149 | 0 |  61764 | 0 |  68181 | 0 |  68611 | 0 |  77538 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |  MEAN |   2005 | 0 |   2059 | 0 |   2199 | 0 |   2287 | 0 |   2501 | 0 |
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
