   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ZAIRE

   Station: LUBUMBASHI / KARAVIA

   Coordinates:

   Latitude =11DEG39'S

   Longitude =27DEG25'E

   Elevation = 1260

   WMO Identifier: 64370

   Year 1975

+----------------------------------------------------------------------------------------------------+
|DATE|  JAN|F|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|  DEC|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   1| 1172|0| 1863|0| 1972|0| 2311|0| 2068|0| 1897|0| 1386|0| 1972|0| 2001|0| 2186|0| 2525|0| 2470|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   2| 1331|0| 1993|0| 1951|0| 2169|0| 1825|0| 1876|0| 1771|0| 1951|0| 1959|0| 2001|0| 2412|0|    -|2|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   3| 1549|0| 1650|0| 1541|0| 2165|0| 1888|0| 1918|0| 1888|0| 1859|0| 2014|0| 2022|0| 2445|0| 2202|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   4| 1825|0|  821|0| 1620|0| 1034|0| 1126|0| 1750|0| 1846|0| 2026|0| 2160|0|    -|2| 2395|0|  745|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   5| 1285|0| 1495|1| 2010|0| 1298|0| 1771|0| 1750|0| 1842|0| 2064|0| 2047|0| 1892|0| 2353|0| 1725|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   6|  657|0| 1398|0| 2139|1| 1080|0| 1604|0| 1846|0| 1838|0| 1989|0| 2014|0| 2500|0| 2077|0| 2173|1|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   7|  963|0| 1415|0|    -|2| 1457|0| 1465|0| 1800|0| 1784|0| 1704|0| 1943|0| 2520|1| 2186|0| 1905|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   8| 1876|0| 2571|0| 1574|0| 1851|0| 2064|0| 1796|0| 1482|0| 1771|0| 1997|0| 2541|0| 2508|0| 1327|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   9| 1838|0| 2047|0| 1511|0| 1223|0| 1578|0| 1712|0| 1583|0| 1834|0| 2089|0| 2525|0| 2491|0| 1821|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  10| 2089|0| 1248|0| 1838|0| 1863|0| 2114|1| 1825|0| 1700|0| 1905|0| 2194|0| 2407|0| 2311|0| 2558|0|
