   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: MANIQUENIQUE

   Coordinates:

   Latitude =24DEG46'S

   Longitude =33DEG32'E

   Elevation = 13

   WMO Identifier: No WMO index

   Year 1975

+-----------------------------------------------------------------------------------------+
|DATE|  FEB|F| MAR|F| APR|F| MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|  DEC|F|
|----+-----+-+----+-+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   1| 2742|0|2418|0|   -|2|1185|0| 1168|1| 1185|0| 1618|0| 1913|0| 2038|0| 2613|0| 1644|0|
|----+-----+-+----+-+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   2| 2777|0|2137|0|   -|2|1029|0| 1302|0| 1333|0|  930|0| 1648|0| 2072|0| 2206|0| 2439|0|
|----+-----+-+----+-+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   3| 2704|0|2760|0|   -|2|1588|0| 1177|1| 1280|0|  999|0| 1306|0|  696|0| 2552|0| 1519|0|
|----+-----+-+----+-+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   4| 2544|0|2747|0|   -|2|1713|0| 1147|0| 1173|0| 1561|0| 1678|0| 1471|0| 2544|0| 2449|0|
|----+-----+-+----+-+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   5| 2842|0|2046|0|   -|2|1648|0| 1211|1| 1043|0| 1670|0| 1882|0| 1747|0| 2215|0| 2795|0|
|----+-----+-+----+-+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   6| 2297|0|2712|0|   -|2|1640|0|  887|0| 1333|0| 1523|0| 1440|0| 2081|0| 1371|0| 2401|0|
|----+-----+-+----+-+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   7| 2726|0|   -|2|   -|2|1657|0| 1333|0| 1280|0| 1480|0| 1185|0| 2168|0| 2453|0| 2686|0|
|----+-----+-+----+-+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   8| 2526|0|   -|2|   -|2|1380|0| 1151|0| 1264|0| 1579|0| 1207|0| 2332|0| 2099|0| 1311|0|
|----+-----+-+----+-+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   9| 2461|0|   -|2|   -|2|1349|0| 1151|0| 1333|0| 1575|0| 1964|0|  805|0| 2617|0| 2215|0|
|----+-----+-+----+-+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  10| 2380|0|   -|2|   -|2|1571|0| 1068|0| 1333|0| 1545|0| 2093|0| 2072|0| 2487|0| 2133|0|
|----+-----+-+----+-+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  11| 2625|0|   -|2|   -|2|1510|0| 1311|0| 1112|0| 1294|0| 2051|0| 2055|0| 1025|0| 2578|0|
|----+-----+-+----+-+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  12| 1280|0|   -|2|1535|0| 601|0| 1078|0| 1444|0| 1605|0| 2051|0| 2375|0| 1652|0| 2099|0|
|----+-----+-+----+-+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  13| 1415|0|   -|2| 597|0|   -|2| 1264|0| 1444|0| 1700|0| 1545|0| 1233|0| 2760|0| 2180|0|
|----+-----+-+----+-+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  14| 1800|0|   -|2|1078|0| 671|0| 1289|0| 1432|0| 1769|0| 1497|0| 2202|0|  982|0| 2267|0|
|----+-----+-+----+-+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  15| 2241|0|   -|2|1535|0|   -|2| 1173|0| 1385|0|  346|0| 1947|0| 2154|0|  835|0| 2285|0|
|----+-----+-+----+-+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  16| 1882|0|   -|2| 722|0|1116|0| 1302|0| 1402|0|  736|0| 1925|0| 2184|0| 2396|0| 1830|0|
|----+-----+-+----+-+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  17| 1315|0|   -|2|1652|0|1254|0| 1199|0| 1264|0| 1177|0|  956|0| 1865|0| 2479|0| 1847|0|
|----+-----+-+----+-+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  18| 2068|0|   -|2|1220|0|   -|2| 1211|0| 1056|0| 1588|0| 1571|0| 2449|0| 2859|0| 2072|0|
|----+-----+-+----+-+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  19| 1960|0|   -|2|1960|0|   -|2| 1294|0| 1203|0| 1670|0| 1955|0| 2509|0| 2544|0| 2029|0|
|----+-----+-+----+-+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  20| 2089|0|   -|2|1816|0|1450|0| 1385|0| 1402|0| 1747|0| 1852|0| 2310|0| 2431|0| 2055|0|
