   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: LICHINGA

   Coordinates:

   Latitude =13DEG18'S

   Longitude =35DEG17'E

   Elevation = 1364

   WMO Identifier: 67217

   Year 1982

   +------------------------------------------------------------------------+
   | DATE|   APR|F|  MAY|F|  JUN|F|JUL|F|AUG|F| SEP|F| OCT|F|  NOV|F|  DEC|F|
   |    9|  2479|0| 1596|0| 1657|0|  -|-|  -|-|   -|2|2583|0| 2583|0|  900|0|
   |-----+------+-+-----+-+-----+-+---+-+---+-+----+-+----+-+-----+-+-----+-|
   |   10|  2198|0|  692|0| 1826|0|  -|-|  -|-|   -|2|2562|0| 1532|0| 1298|0|
   |-----+------+-+-----+-+-----+-+---+-+---+-+----+-+----+-+-----+-+-----+-|
   |   11|  1826|0| 2029|0| 2051|0|  -|-|  -|-|   -|2|2742|0| 1562|0| 1348|0|
   |-----+------+-+-----+-+-----+-+---+-+---+-+----+-+----+-+-----+-+-----+-|
   |   12|  1882|0| 2263|0| 1592|0|  -|-|  -|-|   -|2|2094|0|  821|0|  666|0|
   |-----+------+-+-----+-+-----+-+---+-+---+-+----+-+----+-+-----+-+-----+-|
   |   13|  2164|0| 1535|0| 1696|0|  -|-|  -|-|2085|0|2315|0| 1738|0| 1784|0|
   |-----+------+-+-----+-+-----+-+---+-+---+-+----+-+----+-+-----+-+-----+-|
   |   14|  2319|0| 1652|0| 2016|0|  -|-|  -|-|2077|0|2512|0| 1943|0| 2223|0|
   |-----+------+-+-----+-+-----+-+---+-+---+-+----+-+----+-+-----+-+-----+-|
   |   15|  1415|0| 2164|0| 1302|0|  -|-|  -|-|2089|0|2441|0|  997|0| 2085|0|
   |-----+------+-+-----+-+-----+-+---+-+---+-+----+-+----+-+-----+-+-----+-|
   |   16|  1717|0| 2206|0| 1804|0|  -|-|  -|-|2286|0|2370|0| 1101|0| 1851|0|
   |-----+------+-+-----+-+-----+-+---+-+---+-+----+-+----+-+-----+-+-----+-|
   |   17|  1865|0| 2194|0| 1852|0|  -|-|  -|-|2504|0|2119|0| 1507|0| 1181|0|
   |-----+------+-+-----+-+-----+-+---+-+---+-+----+-+----+-+-----+-+-----+-|
   |   18|  1444|0| 2211|0| 1285|0|  -|-|  -|-|2420|0|   -|2| 1541|0| 2261|0|
   |-----+------+-+-----+-+-----+-+---+-+---+-+----+-+----+-+-----+-+-----+-|
   |   19|  1657|0| 2249|0| 1078|0|  -|-|  -|-|2357|0|   -|2| 2089|0|  879|0|
   |-----+------+-+-----+-+-----+-+---+-+---+-+----+-+----+-+-----+-+-----+-|
   |   20|  1380|0| 1938|0|  684|0|  -|-|  -|-|2504|0|   -|2| 2173|0|  938|0|
   |-----+------+-+-----+-+-----+-+---+-+---+-+----+-+----+-+-----+-+-----+-|
   |   21|  1349|0| 2059|0| 1428|0|  -|-|  -|-|2504|0|   -|2| 2579|0| 1645|0|
   |-----+------+-+-----+-+-----+-+---+-+---+-+----+-+----+-+-----+-+-----+-|
   |   22|  1298|0| 2115|0|  684|0|  -|-|  -|-|2345|0|   -|2| 1118|0| 1516|0|
   |-----+------+-+-----+-+-----+-+---+-+---+-+----+-+----+-+-----+-+-----+-|
   |   23|  2375|0| 1882|0|  874|0|  -|-|  -|-|2274|0|   -|2|  787|0| 1512|0|
   |-----+------+-+-----+-+-----+-+---+-+---+-+----+-+----+-+-----+-+-----+-|
   |   24|  1630|0| 1735|0| 1977|0|  -|-|  -|-|1742|0|   -|2| 1913|0| 1210|0|
   |-----+------+-+-----+-+-----+-+---+-+---+-+----+-+----+-+-----+-+-----+-|
   |   25|  1588|0| 1549|0| 1786|0|  -|-|  -|-|2165|0|   -|2| 1650|0| 1859|0|
   |-----+------+-+-----+-+-----+-+---+-+---+-+----+-+----+-+-----+-+-----+-|
   |   26|  1934|0| 1735|0| 1691|0|  -|-|  -|-|2064|0|   -|2| 1574|0| 2403|0|
   |-----+------+-+-----+-+-----+-+---+-+---+-+----+-+----+-+-----+-+-----+-|
   |   27|  2548|0| 1977|0| 1921|0|  -|-|  -|-|2274|0|   -|2| 2081|0| 2236|0|
   |-----+------+-+-----+-+-----+-+---+-+---+-+----+-+----+-+-----+-+-----+-|
   |   28|  2639|0| 2020|0| 1189|0|  -|-|  -|-|2022|0|   -|2| 1913|0| 2726|0|
   |-----+------+-+-----+-+-----+-+---+-+---+-+----+-+----+-+-----+-+-----+-|
   |   29|  2708|0| 1670|0| 1691|0|  -|-|  -|-|1800|0|   -|2| 1269|0| 1658|0|
   |-----+------+-+-----+-+-----+-+---+-+---+-+----+-+----+-+-----+-+-----+-|
   |   30|  2419|0| 1717|0| 1727|0|  -|-|  -|-|1779|0|   -|2| 1382|0| 1331|0|
   |-----+------+-+-----+-+-----+-+---+-+---+-+----+-+----+-+-----+-+-----+-|
   |   31|     -|-| 2068|0|    -|-|  -|-|  -|-|   -|-|   -|2|    -|-| 1980|0|
   |-----+------+-+-----+-+-----+-+---+-+---+-+----+-+----+-+-----+-+-----+-|
   |  SUM| 56770|0|54377|0|48101|0|  -|-|  -|-|   -|2|   -|2|56746|0|53245|0|
   |-----+------+-+-----+-+-----+-+---+-+---+-+----+-+----+-+-----+-+-----+-|
   | MEAN|  1892|0| 1754|0| 1603|0|  -|-|  -|-|   -|2|   -|2| 1892|0| 1718|0|
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
