   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ZAIRE

   Station: BOENDE

   Coordinates:

   Latitude =0DEG13'S

   Longitude =20DEG51'E

   Elevation = 375

   WMO Identifier: 64126

   Year 1965

+------------------------------------------------------------------------------------+
|DATE|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|  DEC|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   1| 2248|0| 1963|0| 1356|0| 1519|0| 1683|0| 2059|0| 1724|0| 1754|0| 2026|0| 2059|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   2| 1674|0| 2022|0| 1900|0| 1536|0| 1666|0| 1247|0| 1817|0| 1674|0| 2365|0| 1729|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   3| 2030|0| 2068|0| 1997|0| 1415|0| 1264|0| 1607|0| 1955|0| 1657|0| 1632|0| 1092|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   4| 2185|0| 2030|0| 1917|0| 1653|0| 1239|0|  644|0|  611|0| 1976|0| 1858|0| 1142|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   5| 1264|0|  761|0| 1519|0| 1955|0| 1239|0| 1067|0| 1779|0| 1138|0|  318|0| 1134|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   6| 2185|0| 1708|0| 2097|0| 1134|0| 1092|0| 1595|0| 2256|0| 2076|0| 1607|0| 1662|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   7|  686|0| 2131|0| 1988|0| 1662|0| 1009|0| 1607|0| 2373|0| 1825|0| 1892|0| 1934|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   8| 1549|0| 2059|0| 1708|0| 2277|0| 1297|0| 2068|1| 1465|0| 1955|0| 2085|0| 1884|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   9| 1356|0| 2457|0|  866|0| 2059|0|  958|0| 1854|1| 1976|0| 2152|0| 1762|0| 1783|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  10| 1691|0| 1289|0| 1666|0| 1875|0| 1708|0| 1503|0| 1272|0| 2256|0| 1867|0| 2043|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  11| 2361|0| 1938|0| 1858|0| 1339|0| 1666|0| 1632|0| 1205|0| 2210|0| 1197|0| 1390|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  12| 1528|0| 1955|0| 2114|0| 1549|0|  703|0| 1503|0| 1603|0| 1938|0|  900|0|  942|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  13| 1917|0| 1620|0| 2114|0| 1729|0| 1528|0| 2189|0| 1779|0| 1909|0| 2076|0| 1884|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  14| 1582|0| 2177|0| 1503|0| 2013|0| 1415|0| 1892|0| 2122|0| 2068|0|  983|0| 1050|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  15| 1992|0| 1892|0| 2059|0| 1997|0| 1771|0| 1821|0| 2340|0| 2239|0| 1390|0| 2068|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  16| 2093|0| 2001|0| 1817|0| 1917|0| 1867|0| 1745|0| 2185|0|  401|0| 1423|0| 1720|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  17|  761|0| 1528|0| 1239|0| 1833|0|  983|0|  242|0| 1762|0| 1440|0| 2051|0| 1867|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  18| 1373|0| 1733|0| 1616|0| 1817|0| 1649|0| 1440|0| 1628|0| 1189|0| 2026|0| 1800|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  19| 1138|0| 1034|0| 1884|0| 1356|0| 1264|0| 1846|0| 2223|0| 1800|0| 1850|0| 1825|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  20| 2223|0| 1172|0| 1607|0| 1762|0| 1465|0| 1988|0| 2285|0| 2373|0| 1616|0|  975|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  21| 1779|0| 1716|0| 1971|0| 1892|0| 1457|0|  477|0| 1724|0| 1649|0|  787|0| 1737|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  22| 2122|0| 2001|0| 2059|0| 1205|0| 1691|0| 1272|0| 1549|0|  828|0| 2319|0| 1348|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
