   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: CHIMOIO

   Coordinates:

   Latitude =19DEG07'S

   Longitude =33DEG28'E

   Elevation = 731

   WMO Identifier: 67295

   Year 1983

+--------------------------------------------------------------------------------------------+
|DATE|  JAN|F|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   1| 2956|0| 2248|0| 2047|0| 2190|0| 1671|0| 1629|0| 1604|0| 1796|0| 2169|0| 2257|0| 2374|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   2| 2948|0| 2001|0| 2592|0| 2332|0| 1591|0| 1583|0|  708|0| 1918|0| 2361|0| 2521|0| 2550|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   3| 3031|0| 1884|0| 2516|0| 2361|0| 1867|0| 1792|0|  553|0| 2035|0| 2378|0| 2420|0| 2466|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   4| 2876|0| 2374|0| 2441|0| 2395|0| 1775|0| 1666|0|  888|0| 2022|0| 2274|0| 2361|0| 2265|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   5| 2923|0| 2148|0| 2433|0| 2119|0| 1750|0| 1440|0| 1821|0| 2052|0| 1859|0| 2173|0| 2475|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   6| 2868|0| 2500|0| 2320|0| 2140|0| 1687|0| 1692|0| 1792|0| 1486|0| 2378|0| 1130|0| 2701|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   7| 2190|0| 2868|0| 2357|0| 2119|0|  791|0| 1712|0| 1348|0| 1495|0| 2282|0| 1461|0| 2148|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   8| 2667|0| 1708|0| 2286|0| 1520|0| 1901|0| 1830|0| 1512|0|  272|0| 2148|0| 1625|0| 2609|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   9| 3082|0| 2001|0| 1922|0| 1913|0| 1851|0| 1708|0| 1788|0| 1202|0| 2399|0| 1846|0| 2684|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  10| 3140|0| 2466|0|  825|0| 2248|0| 1913|0| 1725|0| 1834|0| 2290|0| 1884|0| 2160|0| 2366|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  11| 3073|0| 2784|0| 1411|0| 2148|0| 1662|0| 1558|0| 1620|0| 2353|0| 1997|0| 2688|0| 1918|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  12| 2868|0| 2349|0| 2542|0| 2232|0|   40|1| 1696|0| 1742|0| 2052|0| 2449|0| 2186|0| 1809|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  13| 2851|0| 2240|0| 1445|0| 1913|0| 1788|0| 1080|0| 1779|0| 1997|0| 2240|0| 2349|0| 1666|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  14| 2098|0| 1666|0| 2391|0| 2236|0| 1939|0| 1595|0| 1759|0| 2274|0| 2022|0| 2102|0| 1750|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  15| 2868|0|  967|0| 2516|0| 2211|0| 1939|0| 1717|0| 1742|0| 2194|0| 1905|0| 1633|0| 2768|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  16| 2583|0| 1432|0| 2475|0| 2274|0| 1778|0| 1708|0| 1821|0| 2035|0| 1520|0| 1089|0| 2349|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  17| 2692|0| 2650|0| 2408|0| 2315|0| 1051|0| 1570|0| 1189|0| 2110|0| 1989|0| 2244|0| 2634|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  18| 2692|0| 2634|0| 2558|0| 2299|0| 1281|0| 1172|0|  745|0| 2261|0| 1583|0| 2830|0| 2851|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  19| 2684|0| 2876|0| 2458|0| 1470|0| 1742|0|  385|0| 1654|0| 1989|0|  888|0| 2688|0| 2902|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  20| 2793|0| 2600|0| 2177|0| 2253|0| 1662|0| 1566|0| 1842|0| 2324|0| 1537|0| 1922|0| 2818|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  21| 2315|0| 2793|0| 2294|0| 1880|0| 1821|0| 1717|0| 1859|0| 2353|0| 1980|0| 2202|0| 2332|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  22| 2265|0| 2784|0| 2144|0| 2169|0| 1930|0| 1846|0| 1834|0| 2110|0| 2198|0| 1997|0| 2027|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  23| 1210|0| 2768|0| 1980|0| 2186|0| 1733|0| 1821|0| 1922|0| 1156|0| 2102|0| 2261|0| 1068|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  24| 2366|0| 1985|0| 1926|0| 2202|0| 1976|0| 1712|0| 1235|0|  578|0| 1809|0| 2830|0| 2181|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  25| 1126|0| 2885|0| 2370|0| 1750|0| 1859|0| 1867|0| 1486|0| 1641|0| 1980|0| 1327|0| 2701|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  26| 2265|0| 2550|0| 2102|0| 1989|0| 1867|0| 1901|0| 1930|0| 2290|0| 1805|0|  452|0| 2801|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  27| 2374|0| 2533|0| 2462|0|  779|0| 1792|0| 1729|0| 1779|0| 2177|0| 2399|0| 1055|0| 2914|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  28| 2491|0| 2131|0| 2324|0| 2014|0| 1520|0| 1692|0| 1558|0| 2265|0| 2378|0| 2738|0| 2667|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  29| 2939|0|    -|-| 2085|0| 1997|0| 1528|0| 1637|0| 1394|0| 2332|0| 2257|0| 2952|0| 2600|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
