   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: KENYA

   Station: NAROK

   Coordinates:

   Latitude =1DEG08'S

   Longitude =35DEG50'E

   Elevation = 1890

   WMO Identifier: 63737

   Year 1981

+----------------------------------------------------------------------------------------------------+
|DATE|  JAN|F|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|  DEC|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   1| 2131|0| 2478|0| 2516|0| 1575|0| 1489|0| 1224|0| 1742|0| 1947|0| 1840|0| 2071|0| 2555|0| 2683|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   2| 2430|0| 2709|0| 2431|0| 1130|0| 1622|0| 1237|0| 1655|0| 1754|0| 1647|0| 2092|0| 2349|0| 2636|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   3| 1947|0| 2610|0| 2418|0| 1322|0| 1887|0| 1540|0| 2152|0| 1887|0| 1695|0| 2071|0| 2058|0| 2392|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   4| 1622|0| 2550|0| 2597|0| 1793|0| 1613|0| 1780|0| 1806|0| 1588|0| 1986|0| 2516|0| 2469|0| 1754|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   5| 1986|0| 2212|0| 2576|0|  984|0| 1827|0| 1673|0| 1733|0| 1348|0| 1853|0| 2709|0| 2212|0| 2576|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   6| 1986|0| 2563|0| 1789|0| 1549|0| 1309|0| 1190|0| 1780|0| 1117|0| 1540|0| 2251|0| 2212|0| 1463|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   7| 1755|0| 2058|0| 1575|0| 1887|0| 1947|0| 1635|0| 2058|0| 1018|0| 1827|0| 2490|0| 1613|0| 1986|0|
