   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: CHIMOIO

   Coordinates:

   Latitude =19DEG07'S

   Longitude =33DEG28'E

   Elevation = 731

   WMO Identifier: 67295

   Year 1977

+--------------------------------------------------------------------------------+
|DATE| JAN|F| FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F| SEP|F| OCT|F|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|   1|2439|0|   -|2| 2107|0| 1488|0| 1800|0| 1947|0| 1557|0| 1670|0|2254|0|2332|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|   2|2522|0|   -|2| 2332|0| 2016|0| 1700|0| 1808|0|  857|0| 2163|0|2133|0|   -|2|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|   3|3033|0|   -|2| 1519|0| 2038|0| 2093|0| 1808|0| 1838|0| 2228|0|1691|0|2829|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|   4|2811|0|   -|2| 2522|0| 2349|0| 2029|0| 1830|0| 1955|0| 2063|0|2215|0|2747|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|   5|2997|0|   -|2| 1933|0| 1955|0| 2077|0| 1917|0| 1791|0| 1622|0|2332|0|2566|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|   6|3106|0|   -|2| 2596|0| 2172|0| 1982|0| 1713|0| 1877|0| 1865|0|1289|0|2665|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|   7|2496|0|   -|2| 1163|0| 2120|0| 1982|0| 1713|0| 1986|0| 1090|0|1899|0|2639|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|   8|2487|0|   -|2| 1579|0| 2168|0| 1938|0| 1822|0| 1812|0|  805|0|2228|0|2574|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|   9|2908|0|   -|2| 1786|0| 1618|0| 1947|0| 1856|0| 1899|0| 1535|0|2202|0|2548|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|  10|3024|0|   -|2| 2496|0| 2158|0| 1812|0| 1592|0| 1843|0| 1830|0|1960|0|2673|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|  11|3007|0|   -|2| 2115|0|  774|0| 1687|0| 1808|0| 1843|0| 1990|0| 744|0|2661|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|  12|2263|0|1060|0| 1687|0| 1674|0| 1933|0| 1630|0| 1765|0| 1220|0|1721|0|   -|2|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|  13|2439|0| 801|0| 1917|0| 2219|0| 1661|0| 1700|0| 1423|0|  671|0|2128|0|2752|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|  14|   -|2|1237|0| 2115|0| 1816|0| 1913|0| 1696|0| 1444|0| 1025|0|1877|0|2522|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|  15|   -|2|1276|0| 1869|0| 2042|0| 2128|0| 1630|0| 1289|0| 1869|0|1899|0|   -|2|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|  16|   -|2|2237|0| 1354|0| 2077|0| 2002|0| 1462|0| 1073|0| 1925|0|   -|2|   -|2|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|  17|   -|2|2530|0| 1497|0| 2301|0| 1505|0| 1207|0| 1163|0| 2038|0|2279|0|   -|2|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|  18|   -|2|2530|0| 1199|0| 2275|0| 2059|0| 1246|0| 1519|0| 2046|0|2103|0|   -|2|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|  19|   -|2|2380|0| 2354|0| 2301|0| 1873|0| 1769|0| 1614|0| 2150|0|2158|0|   -|2|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|  20|   -|2|1519|0| 2643|0| 2340|0| 1661|0| 1886|0| 1423|0| 2111|0|   -|2|   -|2|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|  21|   -|2|2514|0| 2344|0| 2306|0| 1410|0| 1393|0| 1583|0| 2111|0|   -|2|   -|2|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|  22|   -|2|2556|0| 2133|0| 1471|0| 1765|0| 1731|0| 1696|0| 1933|0|   -|2|   -|2|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|  23|   -|2|2055|0| 2219|0| 2085|0| 1661|0| 1674|0| 1583|0| 1852|0|   -|2|   -|2|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|  24|   -|2|2540|0| 2089|0| 2172|0|  649|0| 1761|0| 1917|0|  645|0|   -|2|   -|2|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|  25|   -|2|1955|0| 2431|0| 1943|0| 1268|0| 1907|0| 1869|0|  766|0|   -|2|   -|2|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|  26|   -|2|2540|0| 2410|0| 2141|0| 1782|0| 1891|0| 1899|0| 1450|0|   -|2|   -|2|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|  27|   -|2|2388|0| 1397|0| 2172|0| 1752|0| 1480|0| 1955|0| 2271|0|   -|2|   -|2|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|  28|   -|2|2154|0| 2063|0| 2215|0| 1808|0| 1120|0| 1982|0| 2414|0|2038|0|   -|2|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|  29|   -|2|   -|-| 1856|0| 1943|0| 1947|0| 1666|0| 1986|0| 2366|0|1601|0|   -|2|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|  30|   -|2|   -|-| 1891|0| 2008|0| 1947|0| 1636|0| 1933|0| 2366|0|   -|2|   -|2|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|  31|   -|2|   -|-| 2137|0|    -|-| 1947|0|    -|-|  419|0| 1972|0|   -|-|   -|2|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
