   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: KENYA

   Station: MOMBASA / MOI ARPT

   Coordinates:

   Latitude =4DEG02'S

   Longitude =39DEG37'E

   Elevation = 57

   WMO Identifier: 63820

   Year 1982

   +------------------------------------------------------------------------+
   |   DATE|     JUL|F|     AUG|F|     SEP|F|     OCT|F|     NOV|F|    DEC|F|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      1|    1669|0|    1836|0|    2182|0|    1900|0|    2024|0|   2276|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      2|    1793|0|    1870|0|    1900|0|    1010|0|    1930|0|   2195|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      3|    1879|0|    1776|0|    2045|0|    2152|0|    2080|0|   1930|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      4|    2015|0|    1618|0|    1784|0|    2383|0|    2161|0|    946|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      5|    1690|0|    1438|0|    2110|0|    1921|0|    2255|0|   1754|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      6|    1588|0|    1712|0|    2110|0|    2058|0|    2319|0|   1900|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      7|    1712|0|    1605|0|    1742|0|    2234|0|    2247|0|   1198|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      8|    1177|0|    1566|0|    2161|0|    2080|0|    2174|0|   2037|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      9|     881|0|    1374|0|    1960|0|    2182|0|    2247|0|   2045|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     10|    1532|0|    1733|0|    1588|0|    1690|0|    2080|0|   1588|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     11|    1271|0|    1900|0|    2212|0|    2161|0|    1900|0|   1994|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     12|    1374|0|    2140|0|    1532|0|    1690|0|    1776|0|   2110|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     13|    1416|0|    1776|0|    1545|0|    1763|0|    2298|0|   2007|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     14|    1374|0|    1588|0|    1754|0|    1900|0|    1921|0|   1994|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     15|    1776|0|    1857|0|    1588|0|    1168|0|    2118|0|   1849|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     16|    1262|0|    1836|0|    2058|0|    1964|0|    1827|0|   1596|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     17|    1742|0|    1575|0|    1986|0|    2306|0|    1489|0|   1973|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     18|    1951|0|    2058|0|    1327|0|    1511|0|    1575|0|   1951|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     19|    1930|0|    2140|0|    1416|0|    1887|0|    1605|0|   1814|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     20|    1279|0|    1930|0|    2007|0|    2161|0|    1793|0|   2234|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     21|    1356|0|    1943|0|    2037|0|    1588|0|    1900|0|   2174|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     22|    1322|0|    2152|0|    1887|0|    1626|0|    1870|0|   1827|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     23|    1399|0|    1793|0|    2101|0|    2247|0|    2118|0|   1314|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     24|    1900|0|    1849|0|    2088|0|    2306|0|    1588|0|   1836|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     25|    1776|0|    1335|0|    1849|0|    2319|0|    1986|0|   1986|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     26|    1814|0|    1754|0|    2152|0|    1849|0|    1900|0|   2110|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     27|    1596|0|    1964|0|    1575|0|    1669|0|    2080|0|   1660|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     28|    2045|0|    1913|0|    2204|0|    2225|0|    1177|0|   1690|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     29|    2110|0|    2110|0|    1250|0|    2152|0|    1994|0|   1986|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     30|    1879|0|    1669|0|    2058|0|    2110|0|    1626|0|   1742|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     31|    1814|0|    1626|0|       -|-|    2204|0|       -|-|   1951|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |    SUM|   50322|0|   55436|0|   56208|0|   60416|0|   58058|0|  57667|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |   MEAN|    1623|0|    1788|0|    1874|0|    1949|0|    1935|0|   1860|0|
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
