   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: LUMBO

   Coordinates:

   Latitude =15DEG02'S

   Longitude =40DEG40'E

   Elevation = 15

   WMO Identifier: 67241

   Year 1986

+----------------------------------------------------------------------------------------+
|DATE|  JAN|F|  FEB|F|  MAR|F|APR|F|MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|
|----+-----+-+-----+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   1| 2349|0| 2232|0| 1620|0|  -|-|  -|-|    -|2| 1491|0| 1918|0| 2148|0| 2345|0| 2667|0|
|----+-----+-+-----+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   2| 2089|0|  992|0| 2856|0|  -|-|  -|-|    -|2| 1461|0| 2257|0| 2265|0|  967|0| 2449|0|
|----+-----+-+-----+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   3| 1951|0| 1181|0| 2893|0|  -|-|  -|-| 1645|0| 1625|0| 1809|0| 2253|0| 2550|0| 2395|0|
|----+-----+-+-----+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   4| 1122|0|  586|0| 2675|0|  -|-|  -|-| 1712|0| 1754|0| 2194|0| 2311|0| 2495|0| 2454|0|
|----+-----+-+-----+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   5| 1311|0| 3040|0| 1675|0|  -|-|  -|-| 1696|0| 1746|0| 2412|0| 2094|0| 2525|0| 2491|0|
|----+-----+-+-----+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   6| 1867|0| 3103|0| 2236|0|  -|-|  -|-| 1553|0| 1608|0| 2265|0| 2253|0| 2487|0| 2742|0|
|----+-----+-+-----+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   7|  779|0| 2424|0| 1583|0|  -|-|  -|-| 1361|0| 1218|0| 2382|0| 2341|0|  653|0| 2684|0|
|----+-----+-+-----+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
