   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: TANZANIA

   Station: DODOMA

   Coordinates:

   Latitude =6DEG10'S

   Longitude =35DEG46'E

   Elevation = 1119

   WMO Identifier: 63862

   Year 1965

   +---------------------------------------------------------------------------+
   |DATE|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F| DEC|F|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
   |  24| 1398|0| 1678|0| 1796|0| 1214|0| 2164|0| 1997|0| 1980|0| 2085|0|2101|0|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
   |  25| 1817|0| 1599|0| 2696|0| 1858|0| 2043|0| 2172|0| 2164|0| 2277|0|   -|2|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
   |  26| 1842|0| 1884|0|  958|0| 1762|0| 1959|0| 1971|0| 1909|0| 1900|0|   -|2|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
   |  27| 1222|0| 1276|0| 1900|0| 2005|0| 2089|0| 2051|0| 1963|0|    -|2|   -|2|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
   |  28| 2034|0| 1494|0| 1812|0| 1674|0| 1955|0| 1938|0| 2147|0|    -|2|1641|0|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
   |  29| 2085|0| 1921|0| 1436|0| 1980|0| 1842|0| 1884|0| 2030|0|    -|2| 849|0|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
   |  30| 1302|0| 1574|0| 1398|0| 1825|0| 2352|0| 1536|0| 2005|0| 1737|0|1461|0|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
   |  31|    -|-| 1938|0|    -|-| 2206|0| 1251|0|    -|-| 1959|0|    -|-|1997|0|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
   | SUM|51030|0|55273|0|55470|0|55924|0|57784|0|59430|0|61876|0|60930|1|   -|2|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
   |MEAN| 1701|0| 1783|0| 1849|0| 1804|0| 1864|0| 1981|0| 1996|0| 2031|1|   -|2|
   +---------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
