   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: KENYA

   Station: NAIROBI / KENYATTA ARPT

   Coordinates:

   Latitude =1DEG19'S

   Longitude =36DEG55'E

   Elevation = 1624

   WMO Identifier: 63740

   Year 1993

+--------------------------------------------------------------------------------------------+
|DATE|  JAN|F|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   1| 1549|0| 2110|0| 2354|0| 1549|0| 1125|0| 1712|0|    -|2|    -|2|    -|2|    -|2|    -|2|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   2| 1493|0| 2315|0| 2242|0| 2024|0| 1078|0| 1181|0|    -|2|    -|2|    -|2|    -|2|    -|2|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   3| 2182|0| 2212|0| 2212|0| 1720|0|  963|0| 1502|0|    -|2|    -|2|    -|2|    -|2|    -|2|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   4| 1682|0| 2734|0| 2195|0| 1742|0| 1361|0| 1562|0|    -|2|    -|2|    -|2|    -|2|    -|2|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   5| 1797|0| 2442|0| 2306|0| 1806|0| 1540|0| 1643|0|    -|2|    -|2|    -|2|    -|2|    -|2|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   6| 1570|0| 2259|0| 2448|0| 2063|0| 1930|0| 1322|0|    -|2|    -|2|    -|2|    -|2|    -|2|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   7|  783|0| 2127|0| 2336|0| 1870|0| 1476|0| 1562|0|    -|2|    -|2|    -|2|    -|2|    -|2|
