   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: BEIRA

   Coordinates:

   Latitude =19DEG50'S

   Longitude =34DEG51'E

   Elevation = 7

   WMO Identifier: 67297

   Year 1994

+-------------------------------------------------------------------------------------------+
|DATE|  JAN|F|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F| NOV|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
|   1| 2629|0| 2994|0| 2332|0| 2437|0| 1629|0|  842|0|  544|0| 1855|0| 2047|0| 2399|0| 988|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
|   2| 2667|0| 2897|0| 2763|0| 2361|0| 1750|0| 1587|0|  967|0| 1729|0| 2273|0| 2357|0|2717|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
|   3| 2252|0| 2382|0| 2646|0| 2407|0| 1918|0| 1294|0| 1591|0| 1838|0| 2202|0| 2236|0|2470|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
|   4|  230|0| 3044|0| 2671|0| 2131|0| 1905|0| 1691|0| 1704|0|  862|0| 2252|0| 2211|0|2633|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
|   5|  963|0| 2805|0| 2319|0| 1264|0| 1876|0| 1775|0| 1700|0| 1729|0| 1989|0| 1486|0|2567|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
|   6| 2843|0| 2583|0| 2650|0| 2420|0| 1754|0| 1704|0| 1641|0| 1905|0| 1993|0| 2324|0|2709|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
