   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ZAIRE

   Station: MBUJI-MAYI

   Coordinates:

   Latitude =6DEG10'S

   Longitude =23DEG37'E

   Elevation = 677

   WMO Identifier: 64247

   Year 1979

  +----------------------------------------------------------------------------+
  |DATE|  JAN|F|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   1| 2361|0| 1377|0| 1624|0| 2031|0| 2227|0| 2064|0| 1796|0| 1537|0| 1026|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   2| 1520|0| 1545|0| 2340|0| 1805|0| 1750|0| 1951|0| 1846|0| 1181|0| 1742|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   3| 1721|0| 1097|0| 2441|0| 1968|0| 1084|0| 1616|0| 1771|0| 1444|0| 1578|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   4| 1821|0| 1901|0| 1976|0| 2022|0| 1867|0| 1733|0| 1892|0| 1842|0| 2608|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   5| 2031|0| 1319|0| 1377|0|  821|0| 1369|0| 1851|0| 1679|0| 1390|0| 1934|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   6| 1599|0| 1863|0| 1624|0| 1239|0| 1038|0| 1884|0| 1047|0| 1110|0| 1733|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   7| 1771|0|  461|0| 2211|0| 1976|0| 2085|0| 1842|0| 1474|0| 1143|0| 1834|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   8| 1838|0| 2114|0| 2324|0| 1055|0| 2052|0| 1788|0| 1403|0| 1398|0|  565|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   9| 1779|0|  829|0| 1122|0| 1394|0| 1629|0| 1436|0| 1763|0| 1340|0| 1511|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  10| 2072|0| 1976|0| 1838|0| 1704|0|  959|0| 1143|0| 1955|0| 1026|0| 1290|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  11|  929|0| 1562|0| 1813|0| 2119|0| 1859|0|  795|0| 1449|0| 1101|0| 1637|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  12| 1729|0| 1248|0| 1838|0| 1336|0| 2060|0| 1038|0| 1742|0| 1331|0|  716|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  13| 2169|0| 2093|0| 1805|0|  812|0| 2077|0| 1474|0| 1817|0| 1281|0| 1055|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  14| 2160|0|  904|0| 2022|0| 2177|0| 2077|0| 1583|0| 1633|0|  502|0| 1017|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  15| 1470|0| 1863|0| 2068|0| 2395|0| 2001|0| 1851|0| 1499|0| 1461|0|  775|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  16| 2202|0|  712|0| 1624|0| 1545|0| 2085|0| 2102|0| 1223|0| 1645|0| 1001|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  17| 1281|0| 2261|0| 2014|0| 2412|0| 2026|0| 1934|0| 1122|0| 1662|0| 1089|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  18| 1428|0| 1503|0| 1545|0| 1943|0| 1876|0| 1671|0| 1285|0| 1357|0|  837|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  19| 1562|0| 1562|0| 1327|0| 1520|0| 2010|0| 2022|0| 1491|0| 1047|0|  766|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  20| 1779|0| 2114|0| 1871|0| 1880|0| 2160|0| 1968|0| 1599|0| 1428|0| 1168|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  21| 1164|0| 2278|0| 2148|0| 1846|0| 2077|0| 1838|0| 1557|0| 1478|0| 1172|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
