   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MADAGASCAR

   Station: TOLIARA

   Coordinates:

   Latitude =23DEG24'S

   Longitude =43DEG44'E

   Elevation = 8

   WMO Identifier: 67161

   Year 1988

  +----------------------------------------------------------------------------+
  |DATE|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|  DEC|F|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   1|    -|2| 1704|0|  286|0| 1323|0| 1532|0| 1800|0| 2300|0| 2600|0|    -|2|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   2| 1628|0| 1609|0| 1189|0| 1342|0| 1704|0| 1900|0| 2100|0| 2400|0|  700|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   3| 1602|0| 1704|0| 1361|0| 1431|0| 1481|0| 2000|0| 2100|0| 2600|0| 2400|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   4| 1494|0| 1602|0| 1342|0| 1373|0| 1589|0| 2000|0| 1400|0| 2700|0| 2400|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   5| 1539|0| 1742|0| 1310|0| 1335|0| 1615|0| 1500|0| 2200|0| 2700|0| 1200|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   6| 1965|0| 1526|0| 1316|0| 1316|0| 1456|0| 1900|0| 2300|0| 2300|0|  300|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   7| 2162|0|    -|2| 1310|0| 1443|0| 1558|0| 1900|0| 2300|0| 2000|0| 2800|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   8| 1615|0| 1570|0| 1272|0|    -|2| 1609|0| 1700|0| 2300|0| 2600|0| 2600|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   9| 1672|0| 1577|0| 1303|0| 1412|0| 1589|0| 1900|0| 1500|0| 2600|0| 1700|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  10| 1818|0| 1767|0| 1297|0| 1323|0| 1729|0| 1800|0| 2200|0| 1600|0| 2600|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  11| 1431|0| 1615|0| 1329|0| 1234|0| 1621|0| 2000|0| 2200|0| 2600|0| 2600|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  12| 1526|0|    -|2| 1240|0| 1335|0| 1411|0| 1300|0| 2000|0| 2300|0| 2400|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  13| 1640|0| 1582|0| 1380|0| 1335|0| 1545|0| 1600|0| 1900|0| 2500|0| 2400|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  14| 1678|0| 1456|0| 1253|0| 1348|0| 1640|0| 2100|0| 2500|0| 2000|0|  600|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  15| 1628|0| 1570|0| 1170|0| 1469|0| 1736|0| 2100|0| 2300|0| 2600|0| 2500|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  16| 1386|0| 1500|0| 1234|0| 1694|0| 1799|0| 1800|0| 2300|0| 2700|0|    -|2|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  17| 1437|0| 1381|0| 1170|0| 1589|0| 1742|0| 2200|0| 1800|0| 2300|0| 1800|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  18|    -|2| 1589|0| 1170|0| 1388|0| 1615|0| 2100|0| 2500|0| 2300|0| 1600|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  19| 1291|0| 1411|0| 1151|0| 1456|0| 1526|0| 1900|0| 2200|0| 1000|0| 2700|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  20| 1497|0| 1272|0| 1272|0| 1767|0| 1875|0| 2300|0| 2600|0| 1200|0| 2400|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  21| 1520|0| 1462|0| 1036|0| 1151|0| 1894|0| 2400|0| 2300|0| 2200|0|    -|2|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  22| 1412|0| 1011|0|  915|0| 1602|0| 1812|0| 2300|0| 1900|0| 2300|0|    -|2|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  23| 1634|0| 1494|0| 1049|0| 1551|0| 1736|0| 2300|0| 1700|0| 2100|0| 1500|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  24| 1558|0| 1430|0| 1323|0| 1380|0| 1761|0| 2300|0| 1000|0| 3000|0| 2400|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  25| 1380|0| 1558|0| 1214|0| 1462|0| 1926|0| 2100|0| 2000|0| 2600|0| 2400|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  26| 1551|0| 1411|0| 1373|0| 1443|0| 1825|0| 2100|0| 2600|0| 2200|0| 1900|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  27| 1614|0| 1380|0| 1176|0| 1494|0| 1793|0| 2200|0| 2400|0| 2600|0| 1500|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  28| 1513|0| 1399|0| 1329|0| 1520|0| 1748|0| 2500|0| 2500|0| 2800|0|    -|2|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  29| 1609|0| 1322|0| 1157|0| 1418|0| 1824|0| 2200|0| 2200|0| 2600|0|    -|2|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  30| 1354|0| 1062|0| 1246|0| 1456|0| 1697|0| 2100|0| 2000|0| 2600|0|    -|2|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  31|    -|-|  439|0|    -|-| 1520|0| 1742|0|    -|-| 2500|0|    -|-|    -|2|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  | SUM|47308|0|45052|0|36173|0|44340|0|52130|0|60300|0|66100|0|70600|0|61191|1|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |MEAN| 1577|0| 1453|0| 1206|0| 1430|0| 1682|0| 2010|0| 2132|0| 2353|0| 1974|1|
  +----------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
