   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: QUELIMANE

   Coordinates:

   Latitude =17DEG53'S

   Longitude =36DEG53'E

   Elevation = 6

   WMO Identifier: 67283

   Year 2011

   +------------------------------------------------------------------------+
   |       DATE |        JAN |    F |        FEB |    F |        MAR |    F |
   |------------+------------+------+------------+------+------------+------|
   |          1 |       2344 |    0 |       2565 |    0 |       2166 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          2 |       2753 |    0 |       2758 |    0 |       1779 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          3 |       2753 |    0 |       2393 |    0 |       1962 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          4 |       2810 |    0 |       2045 |    0 |       1915 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          5 |       2500 |    0 |       2374 |    0 |       1799 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          6 |       2186 |    0 |       2308 |    0 |       1307 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          7 |       2210 |    0 |       2718 |    0 |       2254 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          8 |       2307 |    0 |       2486 |    0 |       1027 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          9 |       2848 |    0 |        955 |    0 |       1906 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         10 |       2432 |    0 |        955 |    0 |       1523 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         11 |       2416 |    0 |       1423 |    0 |       1831 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         12 |       1991 |    0 |       2744 |    0 |       1746 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         13 |       2432 |    0 |       2604 |    0 |       2195 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         14 |       2816 |    0 |       1739 |    0 |       2113 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         15 |       2359 |    0 |       2297 |    0 |       2131 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         16 |       2882 |    0 |        737 |    0 |       2111 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         17 |       2578 |    0 |       1908 |    0 |       2242 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         18 |       1678 |    0 |       2469 |    0 |          - |    2 |
   |------------+------------+------+------------+------+------------+------|
   |         19 |       1524 |    0 |       2114 |    0 |          - |    2 |
   |------------+------------+------+------------+------+------------+------|
   |         20 |        890 |    0 |       2838 |    0 |          - |    2 |
   |------------+------------+------+------------+------+------------+------|
   |         21 |       2470 |    0 |       2411 |    0 |          - |    2 |
   |------------+------------+------+------------+------+------------+------|
   |         22 |       2675 |    0 |       1654 |    0 |          - |    2 |
   |------------+------------+------+------------+------+------------+------|
   |         23 |       2657 |    0 |       2536 |    0 |          - |    2 |
   |------------+------------+------+------------+------+------------+------|
   |         24 |       2216 |    0 |       2188 |    0 |          - |    2 |
   |------------+------------+------+------------+------+------------+------|
   |         25 |       2193 |    0 |       2325 |    0 |          - |    2 |
   |------------+------------+------+------------+------+------------+------|
   |         26 |       2509 |    0 |       1925 |    0 |          - |    2 |
   |------------+------------+------+------------+------+------------+------|
   |         27 |       1861 |    0 |       2042 |    0 |          - |    2 |
   |------------+------------+------+------------+------+------------+------|
   |         28 |        598 |    0 |       1438 |    0 |          - |    2 |
   |------------+------------+------+------------+------+------------+------|
   |         29 |        931 |    0 |          - |    - |          - |    2 |
   |------------+------------+------+------------+------+------------+------|
   |         30 |       1466 |    0 |          - |    - |          - |    2 |
   |------------+------------+------+------------+------+------------+------|
   |         31 |       2538 |    0 |          - |    - |          - |    2 |
   |------------+------------+------+------------+------+------------+------|
   |        SUM |      68823 |    0 |      58949 |    0 |          - |    2 |
   |------------+------------+------+------------+------+------------+------|
   |       MEAN |       2220 |    0 |       2105 |    0 |          - |    2 |
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
