   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: KENYA

   Station: MALINDI

   Coordinates:

   Latitude =3DEG14'S

   Longitude =40DEG06'E

   Elevation = 20

   WMO Identifier: 63799

   Year 1988

+------------------------------------------------------------------------------------+
|DATE|  JAN|F|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   1| 2388|0| 2443|0| 2362|0| 2157|0|  984|0| 2247|0| 2067|0| 1938|0| 2007|0| 1917|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   2| 2409|0| 2238|0| 2431|0| 2251|0| 2396|0| 2225|0| 1908|0| 1583|0| 1660|0| 2251|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   3| 2191|0| 2088|0| 2238|0| 2354|0| 2443|0| 2157|0| 1951|0| 1926|0| 1802|0| 2306|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   4| 2285|0| 2319|0| 2204|0| 1904|0| 1767|0| 2525|0| 2088|0| 1789|0| 2174|0| 2294|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   5| 2580|0| 2298|0| 2225|0| 2319|0| 1057|0| 1515|0| 1849|0| 1964|0| 1973|0| 1596|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   6| 2396|0| 2259|0| 2431|0| 1754|0| 1536|0| 1964|0| 2033|0| 2122|0| 1926|0| 1883|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   7| 2319|0| 2362|0| 2443|0| 2422|0| 1998|0| 2157|0| 2011|0| 1870|0| 2015|0| 2067|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   8| 2409|0| 2362|0| 2525|0| 1665|0| 2170|0| 1712|0| 1630|0| 1686|0| 1780|0| 2366|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   9| 2431|0| 2191|0| 2272|0| 2135|0| 1998|0| 2088|0| 1605|0| 1493|0| 1746|0| 1618|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  10| 2272|0| 2465|0| 2306|0| 2122|0| 2088|0| 2020|0| 1849|0| 1528|0| 1412|0| 2028|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  11| 1986|0| 2546|0| 2362|0| 1951|0| 1998|0| 1767|0| 1789|0| 1891|0| 1181|0| 1857|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  12| 2110|0| 2328|0| 2443|0| 2204|0| 1802|0| 1951|0| 1849|0| 1365|0| 1515|0| 2516|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  13| 2093|0| 2328|0| 2251|0| 2341|0| 1639|0|  770|0| 1664|0| 1951|0| 1583|0| 2259|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  14| 2456|0| 2388|0| 2354|0| 1823|0| 1789|0| 1973|0| 1583|0| 1789|0| 2191|0| 2225|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  15| 2285|0| 2396|0| 2259|0| 1215|0| 1652|0| 1515|0| 1823|0| 1926|0| 2259|0| 1938|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  16| 2285|0| 2465|0| 2354|0| 2007|0| 2041|0| 1823|0|  954|0| 2396|0| 2110|0| 1857|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  17| 2512|0| 2294|0| 2088|0| 1399|0| 2054|0| 1502|0|  941|0| 1823|0| 2431|0| 1973|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  18| 2157|0| 2396|0| 2170|0|  552|0| 2092|0| 1284|0|  920|0| 1857|0| 2354|0| 2294|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  19| 2204|0| 2341|0|    -|2|  710|0| 1964|0| 2067|0| 1973|0| 1883|0| 1767|0| 2456|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  20| 2285|0| 2362|0|    -|2| 2238|0| 1973|0| 1904|0| 1960|0| 2041|0| 1870|0| 1951|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  21| 2110|0| 2465|0| 2020|0| 1583|0| 2045|0| 1412|0| 2075|0| 1986|0| 1963|0| 2088|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  22| 2362|0| 2362|0| 1241|0| 1112|0| 2217|0| 2020|0| 2294|0| 1767|0| 2054|0| 2422|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
