   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: RSA

   Station: PRETORIA / FORUM

   Coordinates:

   Latitude =25DEG44'S

   Longitude =28DEG11'E

   Elevation = 1330

   WMO Identifier: 68262

   Year 1965

   +------------------------------------------------------------------------+
   |       DATE |        OCT |    F |        NOV |    F |        DEC |    F |
   |------------+------------+------+------------+------+------------+------|
   |          1 |       2168 |    0 |       2570 |    0 |       3240 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          2 |       2085 |    0 |       2855 |    0 |       3232 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          3 |       2683 |    0 |        950 |    0 |       1750 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          4 |       2620 |    0 |       1507 |    0 |       2620 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          5 |       2704 |    0 |       3056 |    0 |       2784 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          6 |       2160 |    0 |       2625 |    0 |       1436 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          7 |       2671 |    0 |       2905 |    0 |       2968 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          8 |       1729 |    0 |       2863 |    0 |       3177 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          9 |       1637 |    0 |       3173 |    0 |       3006 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         10 |       2976 |    0 |       3035 |    0 |       3098 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         11 |       2914 |    0 |       2281 |    0 |       3148 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         12 |       2646 |    0 |       2729 |    0 |       3265 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         13 |       2859 |    0 |       1607 |    0 |       2960 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         14 |       2909 |    0 |        770 |    0 |       2780 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         15 |       2796 |    0 |       1063 |    0 |       1980 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         16 |       2763 |    0 |       1536 |    0 |       1272 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         17 |       2612 |    0 |       2767 |    0 |       3148 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         18 |       1565 |    0 |       2650 |    0 |       3433 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         19 |       1603 |    0 |       2721 |    0 |       3315 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         20 |       2905 |    0 |       2223 |    0 |       3123 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         21 |       2792 |    0 |       1168 |    0 |       2876 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         22 |       2964 |    0 |       1155 |    0 |       3156 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         23 |       2989 |    0 |       2528 |    0 |       2918 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         24 |       2985 |    0 |       2620 |    0 |       3223 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         25 |       3018 |    0 |       2646 |    0 |       3282 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         26 |       2997 |    0 |       2373 |    0 |       3127 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         27 |       3010 |    0 |       2281 |    0 |       2507 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         28 |       2549 |    0 |       2378 |    0 |       2315 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         29 |       2759 |    0 |       1704 |    0 |       2926 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         30 |       2842 |    0 |       2239 |    0 |       2235 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         31 |       2964 |    0 |          - |    - |       2604 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |        SUM |      80848 |    0 |      66960 |    0 |      86893 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |       MEAN |       2608 |    0 |       2232 |    0 |       2803 |    0 |
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
