   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ZAIRE

   Station: KINSHASA / BINZA

   Coordinates:

   Latitude =4DEG22'S

   Longitude =15DEG15'E

   Elevation = 445

   WMO Identifier: 64220

   Year 1982

+------------------------------------------------------------------------------------+
|DATE| JAN|F| FEB|F| MAR|F|  APR|F|  MAY|F| JUN|F| JUL|F| AUG|F| SEP|F| OCT|F|  NOV|F|
|----+----+-+----+-+----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+----+-+-----+-|
|   1|1664|0|1949|0|   -|2|    -|2| 2101|0|1070|0| 946|0|1535|0|2681|1|   -|2| 1505|0|
|----+----+-+----+-+----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+----+-+-----+-|
|   2|1521|0|1901|0|1913|0| 1644|0| 1424|0| 731|1| 554|1| 719|0|1106|0|   -|2| 2193|0|
|----+----+-+----+-+----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+----+-+-----+-|
|   3|1575|1|1791|0|1823|1| 1927|0|  394|0|1789|1|1758|1|1696|0|   -|2|2022|0| 1930|0|
|----+----+-+----+-+----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+----+-+-----+-|
|   4| 975|1|   -|2|1718|0| 2618|0| 1307|0|   -|2|1806|0|1741|0|   -|2|1183|0| 2244|0|
|----+----+-+----+-+----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+----+-+-----+-|
|   5|1660|1|2215|1|2001|0| 1924|0| 1120|0|1240|1|1978|0|1741|0|   -|2|1275|0|    -|2|
|----+----+-+----+-+----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+----+-+-----+-|
|   6|1703|1| 968|1| 673|1| 1711|0| 1684|0|1319|0| 921|1|1333|0|   -|2|   -|2| 1535|0|
|----+----+-+----+-+----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+----+-+-----+-|
|   7|1432|1|1749|1|1599|1| 1701|0| 2223|0|1257|0| 900|0|1054|0| 478|1|1818|0| 2395|0|
|----+----+-+----+-+----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+----+-+-----+-|
|   8|1137|0|1396|1|1571|1|    -|2|  539|0|1649|1|1781|0|1377|0|1816|0|1662|1| 2485|1|
|----+----+-+----+-+----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+----+-+-----+-|
|   9|1155|0|2257|0|1778|0| 1693|0| 1244|0| 957|0|1875|0|1235|0|   -|2|1410|1| 2141|1|
