   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MADAGASCAR

   Station: TOLIARA

   Coordinates:

   Latitude =23DEG24'S

   Longitude =43DEG44'E

   Elevation = 8

   WMO Identifier: 67161

   Year 1993

  +----------------------------------------------------------------------------+
  |DATE|  JAN|F|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   1| 2010|0| 2250|0|    -|2| 1510|0| 1300|0| 1140|0| 1010|0| 1170|0| 1260|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   2| 1940|0| 1940|0| 1750|0| 1640|0| 1360|0| 1060|0| 1010|0| 1310|0| 1160|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   3|    -|2| 2050|0| 1820|0| 1620|0| 1210|0| 1110|0| 1010|0| 1310|0| 1530|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   4| 1950|0| 2150|0| 1660|0| 1660|0| 1350|0| 1070|0| 1040|0| 1270|0| 1120|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   5| 1990|0| 1980|0| 1890|0| 1520|0| 1330|0|  980|0| 1000|0| 1250|0|  940|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   6| 1950|0| 1930|0|    -|2| 1550|0| 1320|0| 1230|0| 1130|0| 1140|0| 1390|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   7| 2100|0| 1960|0| 1660|0| 1540|0| 1380|0| 1140|0| 1050|0| 1260|0|    -|2|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   8| 1720|0| 1760|0| 1380|0| 1510|0| 1270|0| 1220|0| 1010|0| 1200|0|    -|2|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   9|  870|0|  630|0| 1820|0| 1440|0| 1300|0|  790|0|  970|0|  840|0|    -|2|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  10|    -|2| 1340|0| 1750|0| 1560|0| 1310|0| 1150|0| 1060|0|    -|2| 1750|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
