   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: RSA

   Station: CAPE TOWN

   Coordinates:

   Latitude =33DEG58'S

   Longitude =18DEG36'E

   Elevation = 44

   WMO Identifier: 68816

   Year 1975

   +------------------------------------------------------------------------+
   | DATE|   JAN|F|   FEB|F|   MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    1|  2508|0|  2529|0|  2512|0| 1976|0| 1202|0|  720|0|    -|2|  988|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    2|  2252|0|  2516|0|  2495|0| 1855|0| 1507|0|  917|0| 1101|0| 1398|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    3|  3161|0|  2818|0|  2324|0| 1976|0| 1453|0| 1168|0|  553|0| 1235|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    4|  2998|0|  2788|0|  2273|0| 1867|0| 1122|0| 1181|0|  833|0| 1315|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    5|  3165|0|  2922|0|  2286|0| 1863|0| 1076|0| 1084|0|  938|0|  858|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    6|  3153|0|  2943|0|  2072|0| 1763|0|  427|0| 1013|0|  465|0|  548|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    7|  3178|0|  2943|0|  2458|0| 1813|0|  925|0| 1063|0|  109|0|  653|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    8|  2943|0|  2935|0|  2328|0| 1738|0|  368|0| 1176|0|  511|0| 1051|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    9|  2516|0|  2659|0|  2315|0| 1022|0|  967|0| 1063|0|  649|0| 1394|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   10|  2177|0|  2479|0|  2386|0| 1365|0| 1185|0| 1151|0| 1105|0| 1135|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   11|  2600|0|  2625|0|  2378|0|  984|0| 1105|0| 1076|0| 1105|0| 1290|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   12|  3157|0|  2788|0|  2345|0|  988|0|  963|0|  992|0| 1139|0|  871|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   13|  3115|0|  2826|0|  2332|0| 1784|0| 1110|0| 1009|0|  645|0|  590|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   14|  2931|0|  2801|0|  2303|0| 1830|0| 1181|0| 1118|0|  507|0| 1026|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   15|  3119|0|  2700|0|     -|2| 1792|0| 1038|0|  419|0|  360|0| 1407|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   16|  3123|0|  2646|0|     -|2|  825|0| 1252|0|  749|0|  540|0| 1616|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   17|  3111|0|  2575|0|  2294|0| 1738|0| 1256|0| 1017|0|  553|0| 1557|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   18|  3086|0|  2600|0|  2273|0| 1700|0| 1273|0|  293|0|  603|0| 1403|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   19|  3061|0|  2508|0|  2236|0| 1662|0| 1285|0|  281|0|  636|0|  996|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   20|  3031|0|  2495|0|  2223|0| 1470|0|  904|0|  837|0|  163|0| 1700|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   21|  3010|0|  2592|0|  2252|0|  708|0| 1193|0|  929|0|  804|0| 1700|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   22|  2935|0|  2537|0|   423|0|  657|0| 1151|0|  176|0| 1252|0| 1691|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   23|  2855|0|  2529|0|  1520|0|  557|0|  850|0| 1051|0| 1223|0| 1135|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   24|  2709|0|  2428|0|  2047|0| 1482|0|  946|0| 1097|0| 1269|0|  481|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   25|  2072|0|  2169|0|  2056|0|  749|0| 1185|0| 1005|0|  808|0|  938|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   26|  3056|0|  1846|0|  2102|0| 1373|0| 1001|0|  285|0| 1151|0| 1604|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   27|  2638|0|  2667|0|  2123|0|  431|0|  435|0|  980|0|  934|0|  963|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   28|  2960|0|  2583|0|  2039|0|  741|0|  867|0|  653|0| 1340|0| 1612|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   29|  2964|0|     -|-|  2106|0| 1252|0|  842|0| 1110|0|  712|0| 1729|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   30|  1989|0|     -|-|  2031|0| 1436|0| 1156|0| 1130|0| 1315|0| 1704|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   31|  1181|0|     -|-|  1918|0|    -|-| 1214|0|    -|-|  833|0| 1336|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |  SUM| 86754|0| 73447|0| 66757|0|41397|0|32439|0|26743|0|24961|0|37924|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   | MEAN|  2799|0|  2623|0|  2153|0| 1380|0| 1046|0|  891|0|  805|0| 1223|0|
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
