   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ZAIRE

   Station: BOENDE

   Coordinates:

   Latitude =0DEG13'S

   Longitude =20DEG51'E

   Elevation = 375

   WMO Identifier: 64126

   Year 1964

   +------------------------------------------------------------------------+
   |  DATE|    JAN|F|    FEB|F|    MAR|F|   APR|F|   MAY|F|   JUN|F|   JUL|F|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |     1|   1616|0|   1222|0|    933|0|  2361|0|  2419|0|  1565|0|  1423|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |     2|   1025|0|   1373|0|   2231|0|  1574|0|  2059|0|   875|0|  1457|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |     3|   1875|0|   1791|0|   2152|0|  1871|0|  2357|0|  1364|0|  1272|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |     4|   1791|0|   2005|0|   2604|0|  1938|0|  1080|0|  1971|0|  1448|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |     5|   1624|0|   1884|0|   2231|0|  1863|0|  1817|0|  1909|0|  1528|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |     6|   2214|0|   1683|0|   2001|0|  2114|0|  1641|0|  2068|0|  1528|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |     7|   1528|0|   1863|0|   1092|0|  2105|0|  2114|0|  1423|0|  1519|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |     8|   2105|0|   1963|0|   2332|0|  2038|0|  1800|0|  1762|0|  1000|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |     9|   2018|0|   2105|0|   2373|0|  1825|0|  1540|0|  1754|0|  1155|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    10|   2018|0|   2022|0|   2030|0|  1938|0|  1406|0|  1628|0|  1729|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    11|   1708|0|   1423|0|    787|0|  1620|0|  2227|0|   933|0|  1632|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    12|   1708|0|   1306|0|   1306|0|  1846|0|  2131|0|  1670|0|  1448|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    13|   1025|0|   1578|0|   1628|0|  1846|0|  1817|0|  1436|0|  1858|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
