   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: KENYA

   Station: LAMU

   Coordinates:

   Latitude =2DEG16'S

   Longitude =40DEG54'E

   Elevation = 30

   WMO Identifier: 63772

   Year 1980

   +------------------------------------------------------------------------+
   |       DATE |        JAN |    F |        FEB |    F |        MAR |    F |
   |------------+------------+------+------------+------+------------+------|
   |          1 |       2238 |    0 |       1801 |    0 |       2315 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          2 |       2203 |    0 |       2203 |    0 |       2276 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          3 |       2203 |    0 |       2032 |    0 |       2250 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          4 |       2066 |    0 |       2178 |    0 |       2058 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          5 |       1741 |    0 |       2203 |    0 |       1814 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          6 |       2080 |    0 |       1873 |    0 |       2323 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          7 |       2152 |    0 |       2349 |    0 |       2289 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          8 |       1982 |    0 |       2362 |    0 |       1986 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          9 |       2276 |    0 |       2315 |    0 |       2264 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         10 |       1994 |    0 |       1947 |    0 |       1960 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         11 |       1836 |    0 |       2605 |    0 |       2170 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         12 |       1861 |    0 |       2241 |    0 |       1741 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         13 |       2152 |    0 |       2203 |    0 |       1960 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         14 |       1605 |    0 |       2190 |    0 |       2350 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         15 |       2166 |    0 |       2229 |    0 |       2119 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         16 |       2191 |    0 |       1462 |    0 |       1972 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         17 |       2135 |    0 |       2546 |    0 |       1960 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         18 |       2469 |    0 |       2336 |    0 |       2422 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         19 |       1861 |    0 |       2315 |    0 |       2534 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         20 |       1960 |    0 |       2105 |    0 |       2250 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         21 |       2225 |    0 |       1728 |    0 |       2170 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         22 |       2140 |    0 |       1707 |    0 |          - |    2 |
   |------------+------------+------+------------+------+------------+------|
   |         23 |       2250 |    0 |       2203 |    0 |          - |    2 |
   |------------+------------+------+------------+------+------------+------|
   |         24 |       2383 |    0 |       2229 |    0 |          - |    2 |
   |------------+------------+------+------------+------+------------+------|
   |         25 |       2409 |    0 |       2092 |    0 |          - |    2 |
   |------------+------------+------+------------+------+------------+------|
   |         26 |       1643 |    0 |       1873 |    0 |          - |    2 |
   |------------+------------+------+------------+------+------------+------|
   |         27 |       2105 |    0 |       2156 |    0 |          - |    2 |
   |------------+------------+------+------------+------+------------+------|
   |         28 |       2238 |    0 |       2203 |    0 |          - |    2 |
   |------------+------------+------+------------+------+------------+------|
   |         29 |       1669 |    0 |       2276 |    0 |          - |    2 |
   |------------+------------+------+------------+------+------------+------|
   |         30 |       2430 |    0 |          - |    - |          - |    2 |
   |------------+------------+------+------------+------+------------+------|
   |         31 |       1716 |    0 |          - |    - |          - |    2 |
   |------------+------------+------+------------+------+------------+------|
   |        SUM |      64379 |    0 |      61962 |    0 |          - |    2 |
   |------------+------------+------+------------+------+------------+------|
   |       MEAN |       2077 |    0 |       2137 |    0 |          - |    2 |
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
