   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: TANZANIA

   Station: TABORA ARPT

   Coordinates:

   Latitude =5DEG05'S

   Longitude =32DEG50'E

   Elevation = 1181

   WMO Identifier: 63832

   Year 1965

+--------------------------------------------------------------------------------------------+
|DATE|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|  DEC|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   1| 2038|0| 2064|0| 2072|0| 1674|0| 2152|0| 2202|0| 2122|0| 1997|0| 2445|0| 1624|0| 1523|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   2| 1473|0| 1971|0| 1838|0| 2097|0| 2097|0| 2122|0| 1971|0| 2030|0| 2139|0| 1716|0| 1218|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   3| 1314|0| 1854|0| 1787|0| 1854|0| 2122|0| 2147|0| 2055|0| 2252|0| 2545|0| 1666|0| 1787|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   4| 1863|0| 1737|0| 1729|0| 1997|0| 2105|0| 2147|0| 1699|0| 2122|0| 2361|0| 1691|0| 1771|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   5| 1963|0| 1582|0| 2139|0| 2131|0| 2152|0| 2122|0| 1854|0| 1913|0| 2219|0| 1888|0| 1913|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   6| 1348|0| 2055|0| 2072|0| 2235|0| 2064|0| 2105|0| 1854|0| 2147|0| 2097|0| 2193|0| 1871|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   7| 2352|0| 2177|0| 1888|0| 2193|0| 2072|0| 1938|0| 2105|0| 2227|0| 2311|0| 1938|0| 1754|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   8| 2047|0| 2436|0| 2185|0| 1980|0| 2105|0| 1980|0| 2122|0| 2072|0| 2160|0| 1879|0| 2105|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   9| 1209|0| 2227|0| 2131|0| 2038|0| 1997|0| 3688|0| 2030|0| 2227|0| 2139|0| 2131|0| 2131|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  10| 1913|0| 2114|0| 2210|0| 1938|0| 1997|0| 2022|0| 2047|0| 2022|0| 2202|0| 2202|0| 2193|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  11| 1980|0| 2022|0| 1963|0| 2038|0| 2047|0| 1980|0| 2072|0| 1863|0| 2114|0| 2311|0|    -|2|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  12| 2219|0| 2147|0| 1708|0| 1532|0| 2089|0| 2072|0| 2097|0| 1812|0| 2210|0| 2428|0| 2244|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  13| 2235|0| 2361|0| 2022|0| 1938|0| 2064|0| 1938|0| 2072|0| 2064|0| 2022|0| 1888|0| 2064|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  14| 2503|0| 1963|0| 1921|0| 1963|0| 2064|0| 2114|0| 2013|0| 1812|0| 2089|0| 2168|0| 1666|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  15| 1796|0| 1364|0| 2013|0| 2168|0| 2105|0| 1854|0| 2114|0| 1657|0| 1980|0| 2177|0| 1218|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  16| 1616|0| 1507|0| 1921|0| 1997|0| 2105|0| 2105|0| 2105|0| 2244|0| 2005|0| 2160|0| 2160|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  17| 2089|0| 1904|0| 2122|0| 2139|0| 2105|0| 1821|0| 1871|0| 2470|0| 1771|0| 2168|0| 1980|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  18| 2022|0| 2495|0| 2055|0| 2064|0| 2105|0| 1963|0| 2105|0| 2202|0| 1557|0| 2252|0| 1691|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  19| 1415|0| 1762|0| 1838|0| 1971|0| 2047|0| 2022|0| 2030|0| 2285|0| 1356|0| 1946|0| 2005|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  20| 2097|0| 2306|0| 1729|0| 2097|0| 1980|0| 2038|0| 2047|0| 2252|0| 1599|0| 2193|0| 1863|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  21| 2378|0| 2185|0| 1921|0| 2114|0| 2030|0| 1971|0| 2030|0| 2114|0| 1888|0| 2235|0| 1674|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  22| 2022|0| 2285|0| 1879|0| 1930|0| 2064|0| 1980|0| 2047|0| 2080|0| 1812|0| 2185|0| 2064|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  23| 1582|0| 1796|0| 1381|0| 1737|0| 2022|0| 2022|0| 1971|0| 2252|0| 2160|0| 2219|0| 1838|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  24| 2219|0| 1381|0| 1666|0| 1632|0| 2013|0| 2114|0| 2177|0| 2114|0| 1754|0| 2072|0| 2210|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  25| 2302|0| 1821|0| 2361|0| 1796|0| 2055|0| 1988|0| 2285|0| 2193|0| 2064|0| 1406|0| 1838|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  26| 2147|0| 1390|0| 1674|0| 1938|0| 2202|0| 2114|0| 2168|0| 1465|0| 1268|0| 1431|0| 1649|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  27| 2235|0| 1863|0| 1888|0| 1590|0| 2064|0| 2064|0| 2139|0| 1523|0| 1879|0| 1184|0| 1314|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  28| 1666|0| 1729|0| 1846|0| 1804|0| 2202|0| 2114|0| 2114|0| 2072|0| 2168|0| 2122|0| 2260|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  29|    -|-| 2013|0| 1373|0| 1771|0| 1921|0| 2114|0| 2172|0| 2336|0| 2152|0| 2147|0| 1235|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  30|    -|-| 2064|0| 1938|0| 2168|0| 2072|0| 2064|0| 2202|0| 2403|0| 1670|0| 1997|0| 1641|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  31|    -|-| 2168|0|    -|-| 2193|0|    -|-| 2072|0| 2114|0|    -|-| 1691|0|    -|-| 1523|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
| SUM|54040|0|60729|0|57270|0|60698|0|62190|0|64976|0|63798|0|62220|0|61814|0|59610|0|56203|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|MEAN| 1930|0| 1959|0| 1909|0| 1958|0| 2073|0| 2096|0| 2058|0| 2074|0| 1994|0| 1987|0| 1813|0|
+--------------------------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
