   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: TANZANIA

   Station: TABORA ARPT

   Coordinates:

   Latitude =5DEG05'S

   Longitude =32DEG50'E

   Elevation = 1181

   WMO Identifier: 63832

   Year 1975

+------------------------------------------------------------------------------------+
|DATE|  JAN|F|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   1| 1001|0| 2529|0| 2165|0| 1357|0| 2106|0| 2261|0| 2106|0| 2244|0| 2236|0| 2345|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   2| 1938|0| 2453|0| 2529|0| 2278|0| 2177|0| 2278|0| 2148|0| 2181|0| 2319|0| 2361|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   3| 2098|0| 2479|0| 2445|0| 2106|0| 2089|0| 1989|0| 1972|0| 1348|0| 2148|0| 2303|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   4| 2336|0| 2252|0| 2089|0| 2269|0| 2186|0| 2056|0| 2106|0| 2156|0| 2131|0| 2420|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   5| 1382|0| 2072|0| 1947|0| 2269|0| 2106|0| 2194|0| 2165|0| 2227|0| 1641|0| 2412|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   6| 1838|0| 2123|0| 2269|0| 2470|0| 2412|0| 2169|0| 2236|0| 2139|0| 1805|0| 1905|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   7| 2031|0| 2219|0| 1465|0| 2592|0| 2395|0| 2160|0| 2098|0| 2227|0| 2014|0| 2252|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   8| 2345|0|  883|0| 1650|0| 2328|0| 2420|0| 2211|0| 2211|0| 2148|0| 2106|0| 2123|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
