   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: KENYA

   Station: NAROK

   Coordinates:

   Latitude =1DEG08'S

   Longitude =35DEG50'E

   Elevation = 1890

   WMO Identifier: 63737

   Year 1993

   +------------------------------------------------------------------------+
   |   DATE|     JAN|F|     FEB|F|     MAR|F|     APR|F|     MAY|F|    JUN|F|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      1|    2011|0|    2383|0|    2529|0|    2469|0|    2251|0|   1973|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      2|    2371|0|    2648|0|    1951|0|    2615|0|    2020|0|   1622|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      3|    1562|0|    2546|0|    2469|0|    2576|0|    2311|0|   1463|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      4|    2648|0|    2674|0|    2867|0|    2662|0|    2033|0|   1237|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      5|    2516|0|    2503|0|    2734|0|    2709|0|    2289|0|   1600|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      6|    2383|0|    1733|0|    2747|0|    2674|0|    2251|0|   1237|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      7|    1202|0|    1408|0|    2289|0|    2131|0|    2336|0|   1600|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      8|    1553|0|    1048|0|    2011|0|    2709|0|    1793|0|   1044|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      9|    1900|0|    1190|0|    2529|0|    2756|0|    2264|0|   1190|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     10|    2071|0|    1010|0|    2756|0|    2662|0|    2371|0|   1322|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     11|    1673|0|     612|0|    2807|0|    2687|0|    2358|0|   1506|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     12|     749|0|    2456|0|    2144|0|    2555|0|    2105|0|   1793|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     13|    1083|0|    2020|0|    2251|0|    2289|0|    1938|0|    937|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     14|    1635|0|    1647|0|    2589|0|    2276|0|    2084|0|   1998|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     15|     950|0|    2431|0|    2807|0|    2576|0|    2058|0|   2092|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     16|    1481|0|    2662|0|    2867|0|    1913|0|    1806|0|   1767|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     17|    1083|0|    2687|0|    2529|0|    2204|0|    1540|0|   2264|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     18|    1356|0|    2769|0|    2298|0|    1754|0|    2105|0|   1819|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     19|    1335|0|    2371|0|    2615|0|    2225|0|    2409|0|   2152|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     20|    1588|0|    2469|0|    2431|0|    2324|0|    2490|0|   1951|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     21|    1686|0|    2794|0|    2165|0|    2589|0|    2191|0|   2045|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     22|    1408|0|    2225|0|    2769|0|    2298|0|    2067|0|   1686|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     23|    2289|0|    2431|0|    1960|0|    2311|0|    2140|0|   2178|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     24|    2722|0|    2084|0|    2071|0|    2336|0|    2311|0|   1827|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     25|    2251|0|    1489|0|    2602|0|    2383|0|    2469|0|   1960|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     26|    1695|0|    2940|0|    2687|0|    2662|0|    2443|0|   1682|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     27|    1250|0|    2276|0|    2542|0|    1998|0|    2264|0|   1793|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     28|    2602|0|    2589|0|    2636|0|    2747|0|    2456|0|   1613|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     29|    1951|0|       -|-|    2756|0|    2602|0|    2529|0|   2011|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     30|    1284|0|       -|-|    2371|0|    2576|0|    2105|0|   1262|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     31|    2674|0|       -|-|    2084|0|       -|-|    2118|0|      -|-|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |    SUM|   54962|0|   60095|0|   76863|0|   73268|0|   67905|0|  50624|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |   MEAN|    1773|0|    2146|0|    2479|0|    2442|0|    2190|0|   1687|0|
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
