   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: TANZANIA

   Station: BUKOBA

   Coordinates:

   Latitude =1DEG20'S

   Longitude =31DEG49'E

   Elevation = 1137

   WMO Identifier: 63729

   Year 1969

   +------------------------------------------------------------------------+
   | DATE|   JAN|F|   FEB|F|   MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    1|  1620|0|  1239|0|  2193|0| 2114|0|  971|0| 1904|0| 2269|0| 2269|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    2|  1666|0|  1038|0|  1875|0| 2449|0| 1373|0| 2030|0| 2411|0| 2411|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    3|  1352|0|  1247|0|  2068|0| 2336|0| 2248|0| 1427|0| 1867|0| 1867|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    4|  1348|0|  1055|0|  1821|0| 2105|0| 1875|0| 1934|0|  866|0|  866|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    5|  1113|0|  1427|0|  2193|0| 2097|0| 1038|0| 2068|0| 1980|0| 1980|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    6|   942|0|  1611|0|  2001|0|  979|0| 1197|0| 1666|0| 2352|0| 2352|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    7|  1477|0|  1000|0|  1189|0|  971|0|  770|0| 2143|0| 1942|0| 1942|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    8|  2285|0|   732|0|  1352|0| 1306|0|  657|0| 1896|0| 2126|0| 2126|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
