   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: NAMIBIA

   Station: KEETMANSHOOP

   Coordinates:

   Latitude =26DEG34'S

   Longitude =18DEG07'E

   Elevation = 1064

   WMO Identifier: 68312

   Year 1967

+---------------------------------------------------------------------------------------------------+
|DATE|  JAN|F| FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|  DEC|F|
|----+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   1| 3245|0|   -|2| 2072|0| 2486|0| 2026|0| 1674|0| 1641|0| 1871|0| 1988|0| 2817|0| 2529|0| 3345|0|
|----+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   2| 2881|0|   -|2| 2800|0| 2432|0| 2018|0| 1712|0| 1603|0| 1863|0| 2139|0| 2780|0| 2901|0| 3399|0|
|----+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   3| 2688|0|   -|2| 2528|0| 2013|0| 2009|0| 1704|0| 1503|0| 1758|0| 2273|0| 2771|0| 2638|0| 3324|0|
|----+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   4| 3387|0|   -|2|  904|0| 1946|0| 2026|0| 1637|0| 1641|0| 1800|0| 2265|0| 2821|0| 1796|0| 3441|0|
|----+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   5| 3467|0|   -|2|  745|0| 2139|0| 1892|0| 1423|0| 1645|0| 1771|0| 2294|0| 2859|0| 2977|0| 3353|0|
|----+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   6| 3538|0|   -|2| 1724|0| 2143|0| 1867|0| 1607|0| 1653|0| 1875|0| 2189|0| 2884|0| 3157|0| 3240|0|
|----+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   7| 3517|0|   -|2| 2030|0| 2277|0| 1858|0| 1645|0| 1607|0| 1942|0| 2168|0| 2826|0| 3144|0| 2696|0|
|----+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   8| 3509|0|   -|2| 2164|0| 2357|0| 1775|0| 1607|0| 1570|0| 1946|0| 2235|0| 2872|0| 3199|0| 2281|0|
|----+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   9| 3483|0|   -|2| 1570|0| 1959|0| 1708|0| 1415|0| 1415|0| 1938|0| 2156|0| 2842|0| 3044|0| 2687|0|
|----+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  10| 3329|0|   -|2| 1904|0| 1461|0| 1766|0| 1570|0| 1176|0| 1888|0| 2294|0| 2939|0| 3065|0| 2457|0|
|----+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  11| 2755|0|   -|2| 2553|0| 2239|0| 1498|0| 1649|0| 1637|0| 1884|0| 2273|0| 2951|0| 3090|0| 3512|0|
|----+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  12| 3291|0|   -|2| 2784|0| 2202|0| 1385|0| 1624|0| 1578|0| 1787|0| 1519|0| 3010|0| 3148|0| 3441|0|
|----+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  13| 2721|0|   -|2| 2784|0| 2219|0| 1800|0| 1662|0| 1716|0| 1637|0| 1925|0| 2780|0| 2772|0| 3047|0|
|----+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  14| 3090|0|   -|2| 2742|0| 2214|0| 1833|0| 1674|0| 1724|0| 1461|0| 2281|0| 2022|0| 2290|0| 1662|0|
|----+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  15| 3014|0|   -|2| 2683|0| 2244|0| 1565|0| 1653|0| 1729|0| 1875|0| 2093|0| 2231|0| 2525|0| 2252|0|
|----+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  16| 2901|0|   -|2| 2252|0| 2189|0| 1771|0| 1590|0| 1729|0| 1645|0| 2357|0| 2093|0| 1985|0| 2122|0|
|----+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  17| 1851|0|   -|2| 2436|0| 2227|0| 1750|0| 1574|0| 1766|0| 1904|0| 2424|0| 2930|0| 3157|0| 1704|0|
|----+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  18| 3186|0|   -|2| 2604|0| 1867|0| 1670|0| 1553|0| 1519|0| 2118|0| 2445|0| 2863|0| 3203|0| 2043|0|
|----+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  19|    -|2|3043|0| 2671|0| 2139|0| 1632|0| 1540|0| 1683|0| 2177|0| 2449|0| 2759|0| 3165|0| 2403|0|
|----+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  20| 3462|0|3027|0| 2666|0| 2131|0|  749|0| 1578|0| 1662|0| 1821|0| 2675|0| 2097|0| 2600|0| 2767|0|
|----+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  21| 3571|0|2997|0| 2620|0| 2139|0| 1796|0| 1595|0| 1708|0| 1879|0| 2620|0| 1561|0| 3081|0| 3010|0|
|----+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  22| 3462|0|2746|0| 2604|0| 2110|0| 1825|0| 1519|0| 1678|0| 2026|0| 2633|0| 2947|0| 1821|0| 3357|0|
|----+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  23| 3647|0|2415|0| 2566|0| 2005|0| 1745|0| 1519|0| 1750|0| 2080|0| 2616|0| 2918|0| 3308|0| 3399|0|
|----+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  24| 3471|0|2646|0| 2549|0| 2043|0| 1737|0| 1528|0| 1670|0| 2181|0| 2591|0| 3094|0| 3337|0| 3315|0|
|----+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  25| 3450|0|2298|0| 2553|0| 2059|0| 1452|0| 1536|0| 1791|0| 2164|0| 2562|0| 3098|0| 3295|0| 3370|0|
|----+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  26|    -|2|1879|0| 2507|0| 2068|0| 1704|0| 1151|0| 1783|0| 1930|0| 2390|0| 3089|0| 3207|0| 3361|0|
|----+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
