   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: MAPUTO/ MAVALANE

   Coordinates:

   Latitude =25DEG55'S

   Longitude =32DEG34'E

   Elevation = 37

   WMO Identifier: 67341

   Year 1985

+----------------------------------------------------------------------------------+
|DATE| MAR|F| APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|  DEC|F|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   1|   -|2|1549|0|  720|0|  921|0| 1126|0| 1281|0| 1034|0| 2274|0|  900|0| 2809|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   2|   -|2|1566|0|  854|0|  925|0|  913|0| 1285|0| 2181|0| 2542|0| 2194|0| 2793|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   3|   -|2|1838|0| 1038|0|  963|0| 1172|0| 1306|0| 2027|0| 2696|0| 2835|0| 2814|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   4|   -|2|1867|0| 1411|0| 1151|0| 1168|0| 1323|0| 1583|0| 1851|0| 2722|0| 1524|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   5|   -|2|1696|0| 1537|0| 1172|0| 1013|0| 1223|0| 1805|0| 2583|0| 1905|0| 2546|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   6|   -|2|1365|0| 1507|0| 1168|0| 1143|0| 1277|0| 2165|0| 1340|0| 2324|0| 1830|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   7|   -|2|1725|0| 1285|0| 1143|0| 1084|0| 1269|0| 1712|0| 2588|0| 2571|0| 2052|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   8|1595|0|1805|0| 1331|0| 1126|0| 1022|0| 1168|0| 1608|0| 2207|0| 1851|0| 2751|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   9|2114|0|   -|2| 1281|0| 1114|0| 1135|0| 1277|0| 1893|0|  888|0|  348|0| 2294|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  10|1813|0|   -|2| 1063|0| 1101|0| 1013|0| 1407|0| 2148|0| 2495|0|  536|0| 2843|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  11|1738|0|   -|2|  415|0| 1248|0| 1151|0| 1298|0| 2190|0| 2303|0| 2805|0|  749|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  12|2060|0|   -|2|  465|0| 1172|0|  682|0| 1419|0| 1813|0| 2412|0| 2416|0| 1796|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  13|1893|0|   -|2|  473|0| 1068|0| 1043|0| 1315|0| 1440|0| 2717|0| 2738|0| 2479|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  14|1754|0|   -|2| 1017|0| 1114|0| 1097|0| 1411|0| 1009|0| 2382|0| 2768|0| 1884|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  15|1583|0|   -|2| 1306|0|  976|0|  724|0|  733|0| 1503|0| 2165|0| 2814|0| 1918|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  16|   -|2|1704|0| 1436|0| 1089|0| 1093|0| 1419|0| 1985|0| 2265|0| 1566|0| 1616|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  17|   -|2|1583|0| 1520|0| 1122|0|  984|0| 1361|0| 1378|0|  653|0| 2876|0| 2872|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  18|   -|2|1558|0| 1445|0| 1130|0|  984|0|  992|0| 2152|0| 1248|0| 2073|0| 2470|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  19|   -|2|1491|0| 1411|0| 1110|0|  729|0| 1403|0| 2127|0| 2299|0| 2621|0| 1826|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  20|   -|2|1093|0| 1382|0|  959|0| 1160|0| 1532|0|  846|0| 2646|0| 2868|0| 1562|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  21|   -|2|2039|0| 1348|0| 1143|0| 1172|0| 1403|0| 1214|0| 2659|0| 2809|0| 2156|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  22| 955|0|2198|0| 1386|0| 1114|0| 1101|0| 1591|0| 1235|0| 2751|0| 2726|0| 1223|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  23|1951|0|2035|0| 1390|0|  871|0| 1223|0| 1076|0| 2315|0| 2592|0| 2780|0| 2734|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  24|1197|0|   -|2| 1306|0|  766|0| 1197|0| 1453|0| 2420|0| 2596|0| 2927|0| 2759|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  25|1507|0|   -|2| 1344|0| 1043|0| 1114|0|  490|0| 2232|0| 2684|0| 2826|0| 2060|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  26|1771|0|   -|2| 1319|0|  682|0| 1185|0| 1771|0|  770|0| 2856|0| 2052|0| 1863|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  27|   -|2|   -|2| 1235|0| 1030|0|  950|0| 1704|0| 1055|0| 2814|0| 2303|0| 1654|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  28|   -|2|   -|2| 1378|0| 1068|0|  724|0| 1578|0| 2324|0| 2830|0| 2424|0| 2403|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  29|   -|2|   -|2|  842|0| 1206|0| 1160|0| 1704|0| 2491|0| 2265|0| 1704|0| 2135|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  30|1264|0|   -|2|  595|0| 1151|0| 1269|0| 1704|0| 2106|0|  440|0| 1126|0| 2864|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  31| 921|0|   -|-| 1306|0|    -|-| 1206|0| 1331|0|    -|-| 1097|0|    -|-| 2546|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
| SUM|   -|2|   -|2|36346|0|31846|0|32737|0|41504|0|52761|0|68138|0|67408|0|67825|0|
|----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|MEAN|   -|2|   -|2| 1172|0| 1062|0| 1056|0| 1339|0| 1759|0| 2198|0| 2247|0| 2188|0|
+----------------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
