   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ZAIRE

   Station: KISANGANI

   Coordinates:

   Latitude =0DEG31'N

   Longitude =25DEG11'E

   Elevation = 415

   WMO Identifier: 64040

   Year 1966

+--------------------------------------------------------------------------------------+
|DATE|  JAN|F|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|JUL|F|AUG|F|SEP|F|  OCT|F|  NOV|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+---+-+---+-+-----+-+-----+-|
|   1| 1247|0| 2013|0| 1825|0| 1800|0| 2612|0| 1511|0|  -|-|  -|-|  -|-| 1909|0| 1900|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+---+-+---+-+-----+-+-----+-|
|   2| 1440|0| 2298|0| 2315|0| 1327|0| 2612|0| 1117|0|  -|-|  -|-|  -|-| 2114|0| 1708|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+---+-+---+-+-----+-+-----+-|
|   3| 1800|0| 1838|0| 2185|0| 2068|0|  753|0| 1934|0|  -|-|  -|-|  -|-| 2122|0|  761|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+---+-+---+-+-----+-+-----+-|
|   4| 1691|0| 1980|0| 2285|0| 2085|0| 2043|0| 2164|0|  -|-|  -|-|  -|-| 1984|0| 1716|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+---+-+---+-+-----+-+-----+-|
|   5| 2009|0| 1925|0| 2361|0| 2428|0| 2373|0| 1988|0|  -|-|  -|-|  -|-| 1817|0| 1791|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+---+-+---+-+-----+-+-----+-|
|   6| 2018|0| 1812|0| 1009|0| 1264|0| 1842|0| 1670|0|  -|-|  -|-|  -|-| 1708|0| 1858|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+---+-+---+-+-----+-+-----+-|
|   7| 1963|0| 1423|0| 2047|0| 1838|0| 1946|0| 1662|0|  -|-|  -|-|  -|-| 2231|0| 2214|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+---+-+---+-+-----+-+-----+-|
|   8| 1938|0| 1034|0| 1817|0| 2001|0| 1586|0| 1469|0|  -|-|  -|-|  -|-| 1745|0| 1833|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+---+-+---+-+-----+-+-----+-|
|   9| 1762|0| 1406|0| 2428|0| 1017|0| 2018|0| 1695|0|  -|-|  -|-|  -|-| 1691|0| 1607|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+---+-+---+-+-----+-+-----+-|
|  10| 2122|0| 1431|0| 2047|0| 2419|0|  728|0| 2156|0|  -|-|  -|-|  -|-| 2248|0| 2285|0|
