   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: MANIQUENIQUE

   Coordinates:

   Latitude =24DEG46'S

   Longitude =33DEG32'E

   Elevation = 13

   WMO Identifier: No WMO index

   Year 1993

   +---------------------------------------------------------------------------+
   |DATE| APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|  DEC|F|
   |  11|   -|2| 1319|0| 1432|0| 1344|0| 1616|0| 2098|0| 2098|0| 2269|0| 2022|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |  12|   -|2| 1411|0| 1235|0| 1210|0|  419|0| 1118|0| 2144|0|  578|0| 2554|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |  13|   -|2| 1277|0| 1114|0| 1398|0| 1491|0| 1557|0| 2311|0| 1926|0| 2910|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |  14|   -|2| 1574|0| 1022|0| 1398|0| 1444|0| 1499|0|  674|0| 2562|0| 2684|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |  15|   -|2|  850|0| 1093|0| 1507|0| 1947|0| 1800|0| 1985|0| 2910|0| 2516|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |  16|   -|2| 1298|0| 1449|0| 1411|0| 1968|0| 2144|0| 2232|0| 2839|0| 2646|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |  17|   -|2| 1432|0| 1428|0| 1474|0| 2010|0| 1938|0| 1733|0| 2826|0| 2587|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |  18|   -|2| 1520|0| 1323|0| 1537|0| 1838|0| 2089|0| 1955|0| 2428|0| 2767|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |  19|   -|2|  976|0| 1486|0| 1105|0| 1792|0| 1997|0| 2106|0| 1888|0| 2684|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |  20|   -|2| 1373|0| 1310|0| 1361|0| 1938|0| 1871|0| 1763|0| 2487|0| 2788|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |  21|   -|2| 1478|0| 1377|0| 1327|0| 1733|0| 2156|0| 2282|0| 2345|0| 2872|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |  22|1767|0| 1444|0| 1474|0| 1403|0|  992|0| 2252|0| 1114|0| 2696|0| 2910|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |  23|1704|0| 1553|0| 1465|0| 1348|0| 1239|0| 2060|0| 1675|0| 1696|0| 2855|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |  24|1813|0| 1248|0| 1453|0| 1449|0| 1792|0| 1830|0| 1377|0|  691|0| 2018|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |  25|1671|0| 1135|0| 1030|0| 1528|0| 1357|0| 1951|0| 2119|0|  599|0| 2876|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |  26|1867|0| 1578|0| 1172|0| 1541|0| 1457|0| 2165|0| 2319|0|  578|0| 2629|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |  27|1767|0| 1365|0| 1290|0| 1691|0| 1930|0| 1859|0| 2077|0| 1101|0| 2353|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |  28|1654|0| 1172|0| 1277|0| 1415|0| 1729|0| 1892|0| 2416|0| 1080|0| 2554|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |  29| 795|0| 1059|0| 1373|0| 1507|0| 1453|0| 2286|0| 1972|0|  645|0| 2466|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |  30|1721|0| 1147|0| 1005|0| 1373|0| 1290|0|  536|0| 2307|0| 2788|0|  862|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |  31|   -|-| 1248|0|    -|-| 1570|0| 1532|0|    -|-| 2257|0|    -|-| 1168|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   | SUM|   -|2|42894|0|39319|0|41808|0|47006|0|56580|0|56645|0|58381|0|71316|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |MEAN|   -|2| 1384|0| 1311|0| 1349|0| 1516|0| 1886|0| 1827|0| 1946|0| 2301|0|
   +---------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
