   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: UMBELUZI

   Coordinates:

   Latitude =26DEG03'S

   Longitude =32DEG23'E

   Elevation = 12

   WMO Identifier: No WMO index

   Year 1984

   +------------------------------------------------------------------------+
   |       DATE |        OCT |    F |        NOV |    F |        DEC |    F |
   |------------+------------+------+------------+------+------------+------|
   |          1 |       1733 |    0 |       1541 |    0 |       1587 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          2 |       1298 |    0 |        469 |    0 |       1939 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          3 |       1457 |    0 |       1964 |    0 |       1708 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          4 |        741 |    0 |       2223 |    0 |       2047 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          5 |       1549 |    0 |       1909 |    0 |       2240 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          6 |        992 |    0 |        804 |    0 |       1947 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          7 |       1905 |    0 |       2144 |    0 |       1545 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          8 |       1800 |    0 |       1294 |    0 |       2332 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          9 |        900 |    0 |       2043 |    0 |       2131 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         10 |        473 |    0 |       1855 |    0 |       1893 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         11 |        473 |    0 |       2135 |    0 |        557 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         12 |       1331 |    0 |       1955 |    0 |       2047 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         13 |        833 |    0 |        674 |    0 |       2198 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         14 |       1386 |    0 |       1281 |    0 |       2198 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         15 |        708 |    0 |       1604 |    0 |       1323 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         16 |        494 |    0 |       1315 |    0 |       2454 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         17 |       1704 |    0 |       2156 |    0 |       2278 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         18 |       2022 |    0 |       1080 |    0 |       2098 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         19 |       2378 |    0 |        741 |    0 |       2131 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         20 |        532 |    0 |       1063 |    0 |       2043 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         21 |       1650 |    0 |       1821 |    0 |       1181 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         22 |       1549 |    0 |       2374 |    0 |       1805 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         23 |       2244 |    0 |       2320 |    0 |       2374 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         24 |       1796 |    0 |       1549 |    0 |       1771 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         25 |       2068 |    0 |        842 |    0 |       2592 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         26 |       1553 |    0 |       1834 |    0 |       2537 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         27 |       2085 |    0 |       1771 |    0 |       2102 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         28 |       2110 |    0 |       1767 |    0 |       2546 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         29 |       2022 |    0 |       1315 |    0 |        666 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         30 |        992 |    0 |        821 |    0 |       2416 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         31 |        762 |    0 |          - |    - |       2525 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |        SUM |      43540 |    0 |      46664 |    0 |      61211 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |       MEAN |       1405 |    0 |       1555 |    0 |       1975 |    0 |
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
