   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: CHICUALACUALA

   Coordinates:

   Latitude =22DEG05'S

   Longitude =31DEG41'E

   Elevation = 452

   WMO Identifier: 67308

   Year 1976

+--------------------------------------------------------------------------------------------+
|DATE|  JAN|F|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   1| 1129|0| 1090|0| 1561|0|    -|2| 1761|0| 1752|0| 1575|0| 1982|0| 2008|0| 2141|0|  519|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   2| 2293|0| 2656|0| 2024|0| 1816|0| 1648|0| 1731|0|  977|0|  839|0| 1207|0| 2228|0|  550|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   3| 2146|0| 2997|0| 2016|0|  817|0|  415|0| 1727|0| 1289|0| 1501|0|  536|0| 2279|0| 2695|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   4| 2704|0| 2526|0| 2457|0| 1505|0|  653|0| 1618|0| 1816|0| 1778|0| 1933|0| 2323|0|  865|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   5| 2912|0| 2825|0| 1501|0| 1294|0| 1895|0|  524|0| 1705|0| 1982|0| 1986|0| 1492|0|  952|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   6| 2410|0| 2431|0| 1943|0| 1025|0| 1531|0| 1120|0| 1644|0| 1938|0| 1873|0| 1865|0| 2154|0|
