187,kenya,nairobi_kenyatta_arpt,-1.31667,36.9167,1624,2000,0,0,-,-,-,0,0,0,0,-,0,0,
188,kenya,nairobi_kenyatta_arpt,-1.31667,36.9167,1624,2003,-999,-999,0,0,0,0,0,0,0,0,0,0,
217,kenya,malindi,-3.23333,40.1,20,1983,0,0,0,0,0,0,0,0,0,0,0,0,
218,kenya,malindi,-3.23333,40.1,20,1984,0,0,0,0,0,0,0,0,0,0,0,0,
219,kenya,malindi,-3.23333,40.1,20,1985,0,0,0,0,0,0,0,0,0,0,0,0,
220,kenya,malindi,-3.23333,40.1,20,1986,0,0,0,0,0,0,0,0,0,0,0,0,
221,kenya,malindi,-3.23333,40.1,20,1987,0,0,0,0,0,0,0,0,0,0,0,-999,
222,kenya,malindi,-3.23333,40.1,20,1988,0,0,0,0,0,0,0,0,0,0,-999,-999,
223,kenya,malindi,-3.23333,40.1,20,1989,-999,-999,0,-,0,-,-,-,0,0,0,-999,
224,kenya,malindi,-3.23333,40.1,20,1990,-999,-999,-999,-999,-999,0,0,0,0,-999,-999,-999,
240,kenya,voi,-3.4,38.5667,560,1983,0,0,0,0,0,0,0,0,0,0,0,0,
241,kenya,voi,-3.4,38.5667,560,1984,0,0,0,0,0,0,0,0,0,0,0,0,
242,kenya,voi,-3.4,38.5667,560,1985,0,0,0,0,0,0,0,0,0,0,0,0,
243,kenya,voi,-3.4,38.5667,560,1986,0,0,0,0,0,0,0,0,0,0,0,0,
244,kenya,voi,-3.4,38.5667,560,1987,0,0,0,0,0,0,0,0,0,0,0,0,
245,kenya,voi,-3.4,38.5667,560,1988,0,0,0,0,0,0,0,0,0,0,0,0,
246,kenya,voi,-3.4,38.5667,560,1989,0,0,0,0,0,0,0,0,0,0,0,0,
247,kenya,voi,-3.4,38.5667,560,1990,0,0,0,0,0,0,0,0,0,0,0,0,
248,kenya,voi,-3.4,38.5667,560,1991,0,0,0,0,0,0,0,0,0,0,0,0,
249,kenya,voi,-3.4,38.5667,560,1992,0,0,0,0,0,0,0,0,0,0,0,0,
250,kenya,voi,-3.4,38.5667,560,1993,0,0,0,0,0,0,0,0,0,0,0,0,
251,kenya,voi,-3.4,38.5667,560,1994,0,0,0,0,0,0,0,0,0,0,0,0,
